"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:38:00,000","    74625000","-114,6","   7,0","-135,5","-106,8","19",
"2020-12-05  17:38:00,000","    74630000","-116,0","   6,9","-129,6","-106,8","19",
"2020-12-05  17:38:00,000","    74635000","-116,2","   8,8","-140,9","-108,1","19",
"2020-12-05  17:38:00,000","    74640000","-114,6","   5,6","-126,8","-106,7","19",
"2020-12-05  17:38:00,000","    74645000","-113,8","   6,5","-134,1","-105,2","19",
"2020-12-05  17:38:00,000","    74650000","-116,1","   7,5","-131,9","-106,1","19",
"2020-12-05  17:38:00,000","    74655000","-115,5","   6,0","-130,0","-108,0","19",
"2020-12-05  17:38:00,000","    74660000","-116,0","   7,1","-135,6","-108,2","19",
"2020-12-05  17:38:00,000","    74665000","-114,5","   4,9","-126,0","-108,4","19",
"2020-12-05  17:38:00,000","    74670000","-114,6","   7,9","-138,7","-105,3","19",
"2020-12-05  17:38:00,000","    74675000","-115,6","   6,9","-130,3","-106,2","19",
"2020-12-05  17:38:00,000","    74680000","-115,5","   4,1","-125,1","-109,4","19",
"2020-12-05  17:38:00,000","    74685000","-116,3","   7,9","-131,3","-107,8","19",
"2020-12-05  17:38:00,000","    74690000","-115,0","   5,6","-127,2","-107,1","19",
"2020-12-05  17:38:00,000","    74695000","-115,4","   5,4","-125,8","-107,8","19",
"2020-12-05  17:38:00,000","    74700000","-115,8","   4,5","-125,2","-110,0","19",
"2020-12-05  17:38:00,000","    74705000","-115,6","   5,7","-126,7","-107,4","19",
"2020-12-05  17:38:00,000","    74710000","-114,8","   4,9","-126,8","-107,8","19",
"2020-12-05  17:38:00,000","    74715000","-115,3","   4,7","-123,5","-108,2","19",
"2020-12-05  17:38:00,000","    74720000","-113,3","   5,6","-130,4","-107,2","19",
"2020-12-05  17:38:00,000","    74725000","-112,2","   4,9","-122,0","-103,5","19",
"2020-12-05  17:38:00,000","    74730000","-114,4","   5,8","-127,3","-104,5","19",
"2020-12-05  17:38:00,000","    74735000","-117,3","   7,0","-129,7","-105,9","19",
"2020-12-05  17:38:00,000","    74740000","-115,9","   4,6","-124,6","-108,1","19",
"2020-12-05  17:38:00,000","    74745000","-114,2","   4,2","-124,1","-108,7","19",
"2020-12-05  17:38:00,000","    74750000","-115,0","   5,2","-126,1","-108,4","19",
"2020-12-05  17:38:00,000","    74755000","-115,3","   5,8","-132,6","-108,8","19",
"2020-12-05  17:38:00,000","    74760000","-117,9","   6,7","-132,2","-106,0","19",
"2020-12-05  17:38:00,000","    74765000","-115,0","   4,9","-125,7","-107,3","19",
"2020-12-05  17:38:00,000","    74770000","-114,7","   4,9","-125,0","-107,2","19",
"2020-12-05  17:38:00,000","    74775000","-115,3","   4,6","-125,8","-107,3","19",
"2020-12-05  17:38:00,000","    74780000","-115,5","   7,5","-138,1","-106,7","19",
"2020-12-05  17:38:00,000","    74785000","-114,8","   5,8","-129,8","-107,6","19",
"2020-12-05  17:38:00,000","    74790000","-113,9","   7,0","-133,8","-106,5","19",
"2020-12-05  17:38:00,000","    74795000","-114,5","   7,5","-134,2","-107,3","19",
"2020-12-05  17:38:00,000","    74800000","-116,0","   7,1","-132,1","-106,8","19",
"2020-12-05  17:38:00,000","    74805000","-115,9","   7,1","-132,1","-106,9","19",
"2020-12-05  17:38:00,000","    74810000","-115,5","   7,3","-135,9","-107,5","19",
"2020-12-05  17:38:00,000","    74815000","-116,3","   8,2","-132,2","-106,5","19",
"2020-12-05  17:38:00,000","    74820000","-115,6","   6,1","-129,3","-107,5","19",
"2020-12-05  17:38:00,000","    74825000","-116,3","   6,5","-137,7","-107,0","19",
"2020-12-05  17:38:00,000","    74830000","-114,6","   5,4","-124,3","-107,7","19",
"2020-12-05  17:38:00,000","    74835000","-113,6","   5,9","-128,8","-106,5","19",
"2020-12-05  17:38:00,000","    74840000","-113,4","   4,3","-121,8","-107,2","19",
"2020-12-05  17:38:00,000","    74845000","-113,5","   4,2","-121,3","-107,7","19",
"2020-12-05  17:38:00,000","    74850000","-114,4","   5,0","-123,9","-107,4","19",
"2020-12-05  17:38:00,000","    74855000","-114,6","   5,3","-124,1","-105,9","19",
"2020-12-05  17:38:00,000","    74860000","-116,5","   7,2","-130,0","-104,1","19",
"2020-12-05  17:38:00,000","    74865000","-115,7","   5,1","-128,9","-108,3","19",
"2020-12-05  17:38:00,000","    74870000","-115,7","   5,4","-128,0","-107,2","19",
"2020-12-05  17:38:00,000","    74875000","-115,0","   6,0","-127,7","-105,8","19",
"2020-12-05  17:38:00,000","    74880000","-114,1","   3,8","-122,9","-107,9","19",
"2020-12-05  17:38:00,000","    74885000","-114,7","   5,9","-130,0","-106,4","19",
"2020-12-05  17:38:00,000","    74890000","-115,9","   5,6","-130,5","-106,7","19",
"2020-12-05  17:38:00,000","    74895000","-115,5","   5,4","-130,0","-107,3","19",
"2020-12-05  17:38:00,000","    74900000","-114,7","   7,0","-134,2","-106,4","19",
"2020-12-05  17:38:00,000","    74905000","-116,3","   6,2","-129,0","-106,2","19",
"2020-12-05  17:38:00,000","    74910000","-113,4","   4,3","-126,5","-106,6","19",
"2020-12-05  17:38:00,000","    74915000","-112,3","   4,7","-123,2","-106,7","19",
"2020-12-05  17:38:00,000","    74920000","-114,7","   7,6","-131,8","-105,7","19",
"2020-12-05  17:38:00,000","    74925000","-114,1","   5,5","-123,9","-105,3","19",
"2020-12-05  17:38:00,000","    74930000","-114,7","   5,4","-125,4","-107,3","19",
"2020-12-05  17:38:00,000","    74935000","-113,5","   5,5","-126,0","-105,8","19",
"2020-12-05  17:38:00,000","    74940000","-113,0","   5,5","-127,0","-105,9","19",
"2020-12-05  17:38:00,000","    74945000","-114,3","   5,1","-127,8","-107,7","19",
"2020-12-05  17:38:00,000","    74950000","-114,7","   3,8","-123,5","-106,2","19",
"2020-12-05  17:38:00,000","    74955000","-114,2","   5,3","-128,6","-104,3","19",
"2020-12-05  17:38:00,000","    74960000","-114,8","   6,2","-126,9","-108,6","19",
"2020-12-05  17:38:00,000","    74965000","-113,6","   4,4","-126,2","-106,6","19",
"2020-12-05  17:38:00,000","    74970000","-114,0","   6,5","-128,5","-106,2","19",
"2020-12-05  17:38:00,000","    74975000","-115,1","   7,2","-131,0","-106,1","19",
"2020-12-05  17:38:00,000","    74980000","-113,9","   5,7","-123,4","-106,4","19",
"2020-12-05  17:38:00,000","    74985000","-113,9","   4,9","-121,9","-103,1","19",
"2020-12-05  17:38:00,000","    74990000","-115,7","   6,7","-128,5","-106,2","19",
"2020-12-05  17:38:00,000","    74995000","-115,6","   5,9","-131,5","-107,0","19",
"2020-12-05  17:38:00,000","    75000000","-117,2","   4,7","-125,0","-110,1","19",
"2020-12-05  17:38:00,000","    75005000","-116,5","   5,2","-127,8","-107,5","19",
"2020-12-05  17:38:00,000","    75010000","-114,5","   6,4","-128,5","-106,6","19",
"2020-12-05  17:38:00,000","    75015000","-114,8","   7,3","-132,1","-105,0","19",
"2020-12-05  17:38:00,000","    75020000","-113,7","   5,8","-128,9","-104,8","19",
"2020-12-05  17:38:00,000","    75025000","-114,0","   5,3","-123,8","-106,4","19",
"2020-12-05  17:38:00,000","    75030000","-114,8","   9,2","-148,4","-105,7","19",
"2020-12-05  17:38:00,000","    75035000","-113,5","   4,5","-122,5","-106,4","19",
"2020-12-05  17:38:00,000","    75040000","-115,6","   5,6","-128,5","-108,5","19",
"2020-12-05  17:38:00,000","    75045000","-118,1","   7,2","-132,2","-106,7","19",
"2020-12-05  17:38:00,000","    75050000","-115,9","   6,2","-134,2","-108,8","19",
"2020-12-05  17:38:00,000","    75055000","-116,6","   6,3","-128,7","-106,6","19",
"2020-12-05  17:38:00,000","    75060000","-120,1","   7,9","-141,4","-107,1","19",
"2020-12-05  17:38:00,000","    75065000","-117,2","   5,0","-125,5","-108,7","19",
"2020-12-05  17:38:00,000","    75070000","-115,7","   6,1","-128,1","-105,9","19",
"2020-12-05  17:38:00,000","    75075000","-115,6","   6,1","-130,8","-104,6","19",
"2020-12-05  17:38:00,000","    75080000","-117,0","   6,2","-131,6","-107,5","19",
"2020-12-05  17:38:00,000","    75085000","-115,3","   7,0","-138,4","-107,9","19",
"2020-12-05  17:38:00,000","    75090000","-114,0","   6,9","-131,4","-107,2","19",
"2020-12-05  17:38:00,000","    75095000","-113,3","   5,3","-131,0","-107,5","19",
"2020-12-05  17:38:00,000","    75100000","-115,5","   6,0","-128,5","-105,1","19",
"2020-12-05  17:38:00,000","    75105000","-116,2","   6,1","-127,4","-108,3","19",
"2020-12-05  17:38:00,000","    75110000","-113,7","   4,7","-121,6","-107,9","19",
"2020-12-05  17:38:00,000","    75115000","-114,5","   4,9","-122,1","-106,4","19",
"2020-12-05  17:38:00,000","    75120000","-116,7","   6,2","-130,4","-108,2","19",
"2020-12-05  17:38:00,000","    75125000","-115,9","   7,3","-134,8","-106,5","19",
"2020-12-05  17:38:00,000","    75130000","-115,9","   8,3","-142,2","-106,4","19",
"2020-12-05  17:38:00,000","    75135000","-114,4","   4,6","-123,7","-107,1","19",
"2020-12-05  17:38:00,000","    75140000","-114,2","   4,3","-124,4","-109,4","19",
"2020-12-05  17:38:00,000","    75145000","-115,3","   6,1","-127,2","-107,1","19",
"2020-12-05  17:38:00,000","    75150000","-114,6","   5,3","-126,0","-107,5","19",
"2020-12-05  17:38:00,000","    75155000","-115,2","   5,2","-127,8","-108,0","19",
"2020-12-05  17:38:00,000","    75160000","-115,3","   6,7","-134,7","-108,2","19",
"2020-12-05  17:38:00,000","    75165000","-115,0","   6,1","-135,7","-107,5","19",
"2020-12-05  17:38:00,000","    75170000","-116,4","   6,8","-131,6","-106,9","19",
"2020-12-05  17:38:00,000","    75175000","-113,0","   6,9","-133,0","-106,9","19",
"2020-12-05  17:38:00,000","    75180000","-113,7","   7,2","-132,9","-107,0","19",
"2020-12-05  17:38:00,000","    75185000","-116,0","   7,9","-137,9","-105,3","19",
"2020-12-05  17:38:00,000","    75190000","-114,4","   5,3","-122,8","-105,9","19",
"2020-12-05  17:38:00,000","    75195000","-113,8","   4,9","-124,3","-108,1","19",
"2020-12-05  17:38:00,000","    75200000","-113,7","   4,4","-125,9","-108,2","19",
"2020-12-05  17:38:00,000","    75205000","-114,9","   6,7","-135,5","-106,4","19",
"2020-12-05  17:38:00,000","    75210000","-116,0","   5,3","-124,1","-105,6","19",
"2020-12-05  17:38:00,000","    75215000","-118,5","   7,3","-134,0","-108,1","19",
"2020-12-05  17:38:00,000","    75220000","-115,9","   5,5","-126,8","-107,2","19",
"2020-12-05  17:38:00,000","    75225000","-116,6","   7,7","-139,6","-106,5","19",
"2020-12-05  17:38:00,000","    75230000","-113,5","   5,2","-128,2","-107,1","19",
"2020-12-05  17:38:00,000","    75235000","-114,8","   7,0","-130,1","-106,2","19",
"2020-12-05  17:38:00,000","    75240000","-113,8","   7,0","-131,6","-104,8","19",
"2020-12-05  17:38:00,000","    75245000","-114,0","   6,9","-132,6","-106,3","19",
"2020-12-05  17:38:00,000","    75250000","-115,6","   8,9","-141,9","-106,2","19",
"2020-12-05  17:38:00,000","    75255000","-114,1","   4,5","-122,1","-105,8","19",
"2020-12-05  17:38:00,000","    75260000","-114,6","   5,6","-130,2","-107,1","19",
"2020-12-05  17:38:00,000","    75265000","-113,7","   5,6","-128,8","-105,4","19",
"2020-12-05  17:38:00,000","    75270000","-115,0","   6,8","-136,9","-107,7","19",
"2020-12-05  17:38:00,000","    75275000","-115,9","   7,6","-136,8","-109,0","19",
"2020-12-05  17:38:00,000","    75280000","-116,0","   6,5","-131,7","-105,7","19",
"2020-12-05  17:38:00,000","    75285000","-115,7","   7,0","-130,7","-106,2","19",
"2020-12-05  17:38:00,000","    75290000","-114,7","   4,4","-124,9","-108,2","19",
"2020-12-05  17:38:00,000","    75295000","-115,4","   7,2","-138,9","-108,1","19",
"2020-12-05  17:38:00,000","    75300000","-114,6","   5,9","-129,0","-107,6","19",
"2020-12-05  17:38:00,000","    75305000","-114,9","   5,0","-123,3","-105,9","19",
"2020-12-05  17:38:00,000","    75310000","-114,8","   6,0","-134,1","-107,3","19",
"2020-12-05  17:38:00,000","    75315000","-114,9","   6,0","-130,6","-107,7","19",
"2020-12-05  17:38:00,000","    75320000","-115,8","   5,8","-127,8","-106,1","19",
"2020-12-05  17:38:00,000","    75325000","-114,6","   5,4","-126,7","-105,1","19",
"2020-12-05  17:38:00,000","    75330000","-114,1","   6,5","-127,9","-106,4","19",
"2020-12-05  17:38:00,000","    75335000","-112,7","   4,5","-124,7","-104,2","19",
"2020-12-05  17:38:00,000","    75340000","-114,7","   5,2","-126,1","-107,1","19",
"2020-12-05  17:38:00,000","    75345000","-114,8","   6,1","-134,8","-106,3","19",
"2020-12-05  17:38:00,000","    75350000","-114,3","   5,4","-128,4","-108,3","19",
"2020-12-05  17:38:00,000","    75355000","-114,4","   3,5","-121,6","-107,5","19",
"2020-12-05  17:38:00,000","    75360000","-115,1","   6,0","-130,3","-107,4","19",
"2020-12-05  17:38:00,000","    75365000","-114,9","   4,9","-126,1","-109,7","19",
"2020-12-05  17:38:00,000","    75370000","-116,8","   6,5","-127,4","-107,5","19",
"2020-12-05  17:38:00,000","    75375000","-117,1","   6,3","-130,5","-109,4","19",
"2020-12-05  17:38:00,000","    75380000","-116,2","   4,6","-128,4","-109,9","19",
"2020-12-05  17:38:00,000","    75385000","-116,9","   6,6","-129,7","-107,0","19",
"2020-12-05  17:38:00,000","    75390000","-115,4","   7,2","-135,9","-108,1","19",
"2020-12-05  17:38:00,000","    75395000","-114,7","   7,5","-134,7","-107,4","19",
"2020-12-05  17:38:00,000","    75400000","-114,3","   5,3","-124,5","-105,3","19",
"2020-12-05  17:38:00,000","    75405000","-115,6","   5,6","-128,3","-109,1","19",
"2020-12-05  17:38:00,000","    75410000","-116,2","   6,4","-128,3","-108,4","19",
"2020-12-05  17:38:00,000","    75415000","-115,5","   6,6","-131,3","-107,6","19",
"2020-12-05  17:38:00,000","    75420000","-114,8","   5,9","-134,4","-107,8","19",
"2020-12-05  17:38:00,000","    75425000","-115,3","   5,5","-127,2","-107,7","19",
"2020-12-05  17:38:00,000","    75430000","-117,1","   7,7","-135,0","-109,2","19",
"2020-12-05  17:38:00,000","    75435000","-114,8","   4,8","-125,2","-105,8","19",
"2020-12-05  17:38:00,000","    75440000","-116,1","   6,1","-127,3","-105,1","19",
"2020-12-05  17:38:00,000","    75445000","-117,8","   7,3","-133,1","-105,2","19",
"2020-12-05  17:38:00,000","    75450000","-116,1","   5,3","-124,6","-108,9","19",
"2020-12-05  17:38:00,000","    75455000","-115,9","   6,0","-130,2","-105,6","19",
"2020-12-05  17:38:00,000","    75460000","-117,4","   7,9","-137,5","-107,1","19",
"2020-12-05  17:38:00,000","    75465000","-116,3","   7,1","-135,7","-106,2","19",
"2020-12-05  17:38:00,000","    75470000","-115,3","   5,1","-127,3","-107,8","19",
"2020-12-05  17:38:00,000","    75475000","-115,4","   7,2","-133,1","-105,7","19",
"2020-12-05  17:38:00,000","    75480000","-113,4","   4,8","-129,4","-106,4","19",
"2020-12-05  17:38:00,000","    75485000","-115,2","   5,5","-127,3","-106,7","19",
"2020-12-05  17:38:00,000","    75490000","-115,6","   4,3","-123,8","-108,2","19",
"2020-12-05  17:38:00,000","    75495000","-114,6","   4,5","-123,2","-109,6","19",
"2020-12-05  17:38:00,000","    75500000","-116,7","   8,9","-145,9","-108,4","19",
"2020-12-05  17:38:00,000","    75505000","-115,1","   4,7","-124,5","-107,9","19",
"2020-12-05  17:38:00,000","    75510000","-113,8","   5,5","-126,9","-107,1","19",
"2020-12-05  17:38:00,000","    75515000","-115,0","   6,6","-131,0","-107,1","19",
"2020-12-05  17:38:00,000","    75520000","-114,5","   5,5","-127,3","-106,4","19",
"2020-12-05  17:38:00,000","    75525000","-116,3","   6,5","-129,9","-106,5","19",
"2020-12-05  17:38:00,000","    75530000","-114,8","   5,1","-123,6","-106,7","19",
"2020-12-05  17:38:00,000","    75535000","-116,2","   8,0","-134,3","-105,9","19",
"2020-12-05  17:38:00,000","    75540000","-115,7","   5,2","-124,2","-104,9","19",
"2020-12-05  17:38:00,000","    75545000","-115,8","   8,0","-132,6","-106,0","19",
"2020-12-05  17:38:00,000","    75550000","-115,7","   9,4","-146,1","-104,6","19",
"2020-12-05  17:38:00,000","    75555000","-117,0","   7,6","-132,5","-104,2","19",
"2020-12-05  17:38:00,000","    75560000","-117,7","   9,8","-145,5","-104,9","19",
"2020-12-05  17:38:00,000","    75565000","-114,9","   7,3","-133,4","-105,5","19",
"2020-12-05  17:38:00,000","    75570000","-114,6","   6,8","-135,6","-106,4","19",
"2020-12-05  17:38:00,000","    75575000","-113,3","   6,8","-134,9","-105,5","19",
"2020-12-05  17:38:00,000","    75580000","-114,4","   6,8","-128,2","-106,5","19",
"2020-12-05  17:38:00,000","    75585000","-115,9","   5,9","-129,3","-108,4","19",
"2020-12-05  17:38:00,000","    75590000","-115,6","   5,8","-127,6","-107,4","19",
"2020-12-05  17:38:00,000","    75595000","-115,2","   6,7","-135,1","-106,6","19",
"2020-12-05  17:38:00,000","    75600000","-114,3","   4,2","-124,9","-109,2","19",
"2020-12-05  17:38:00,000","    75605000","-116,7","   6,6","-131,9","-107,8","19",
"2020-12-05  17:38:00,000","    75610000","-116,1","   6,6","-131,1","-106,2","19",
"2020-12-05  17:38:00,000","    75615000","-115,0","   7,8","-136,5","-106,6","19",
"2020-12-05  17:38:00,000","    75620000","-115,0","   6,6","-133,5","-107,8","19",
"2020-12-05  17:38:00,000","    75625000","-118,0","   9,4","-150,6","-110,0","19",
"2020-12-05  17:38:00,000","    75630000","-117,2","   7,4","-135,5","-109,0","19",
"2020-12-05  17:38:00,000","    75635000","-116,1","   5,4","-130,4","-109,0","19",
"2020-12-05  17:38:00,000","    75640000","-116,6","   5,6","-129,9","-109,0","19",
"2020-12-05  17:38:00,000","    75645000","-114,9","   7,5","-142,6","-109,6","19",
"2020-12-05  17:38:00,000","    75650000","-115,5","   6,8","-134,9","-107,6","19",
"2020-12-05  17:38:00,000","    75655000","-118,9","   8,5","-140,5","-107,4","19",
"2020-12-05  17:38:00,000","    75660000","-118,9","   8,0","-143,7","-108,1","19",
"2020-12-05  17:38:00,000","    75665000","-116,9","   7,3","-140,2","-108,7","19",
"2020-12-05  17:38:00,000","    75670000","-115,6","   6,9","-136,1","-107,5","19",
"2020-12-05  17:38:00,000","    75675000","-113,3","   5,6","-128,0","-106,6","19",
"2020-12-05  17:38:00,000","    75680000","-113,2","   5,0","-125,2","-105,5","19",
"2020-12-05  17:38:00,000","    75685000","-116,7","   7,4","-133,0","-103,4","19",
"2020-12-05  17:38:00,000","    75690000","-116,1","   6,5","-130,4","-106,9","19",
"2020-12-05  17:38:00,000","    75695000","-116,5","   7,8","-136,5","-107,3","19",
"2020-12-05  17:38:00,000","    75700000","-115,1","   5,0","-126,4","-108,0","19",
"2020-12-05  17:38:00,000","    75705000","-116,4","   5,1","-125,4","-108,0","19",
"2020-12-05  17:38:00,000","    75710000","-115,8","   6,2","-128,0","-108,2","19",
"2020-12-05  17:38:00,000","    75715000","-115,3","   5,6","-127,7","-107,8","19",
"2020-12-05  17:38:00,000","    75720000","-117,2","   7,1","-134,7","-108,9","19",
"2020-12-05  17:38:00,000","    75725000","-116,7","   6,3","-133,4","-105,9","19",
"2020-12-05  17:38:00,000","    75730000","-116,5","   4,9","-125,4","-105,8","19",
"2020-12-05  17:38:00,000","    75735000","-116,9","   8,2","-139,9","-106,3","19",
"2020-12-05  17:38:00,000","    75740000","-116,6","   7,3","-131,8","-106,0","19",
"2020-12-05  17:38:00,000","    75745000","-116,3","   6,8","-134,5","-106,5","19",
"2020-12-05  17:38:00,000","    75750000","-116,4","   4,9","-126,9","-104,6","19",
"2020-12-05  17:38:00,000","    75755000","-115,3","   4,1","-123,8","-105,0","19",
"2020-12-05  17:38:00,000","    75760000","-115,6","   5,9","-130,7","-106,9","19",
"2020-12-05  17:38:00,000","    75765000","-115,0","   5,9","-126,3","-103,5","19",
"2020-12-05  17:38:00,000","    75770000","-114,1","   5,9","-122,5","-101,8","19",
"2020-12-05  17:38:00,000","    75775000","-114,9","   6,0","-124,6","-102,8","19",
"2020-12-05  17:38:00,000","    75780000","-113,9","   5,4","-127,5","-106,0","19",
"2020-12-05  17:38:00,000","    75785000","-113,6","   5,2","-122,6","-105,0","19",
"2020-12-05  17:38:00,000","    75790000","-115,8","   6,1","-124,9","-106,5","19",
"2020-12-05  17:38:00,000","    75795000","-115,2","   4,8","-125,5","-108,3","19",
"2020-12-05  17:38:00,000","    75800000","-116,1","   7,4","-133,6","-107,2","19",
"2020-12-05  17:38:00,000","    75805000","-115,6","   7,5","-134,4","-107,8","19",
"2020-12-05  17:38:00,000","    75810000","-115,2","   7,8","-134,1","-106,3","19",
"2020-12-05  17:38:00,000","    75815000","-112,9","   5,5","-121,5","-102,9","19",
"2020-12-05  17:38:00,000","    75820000","-114,5","   7,0","-128,7","-102,5","19",
"2020-12-05  17:38:00,000","    75825000","-115,8","   6,9","-130,5","-106,0","19",
"2020-12-05  17:38:00,000","    75830000","-116,4","   7,2","-132,5","-106,7","19",
"2020-12-05  17:38:00,000","    75835000","-114,9","   7,0","-135,9","-108,7","19",
"2020-12-05  17:38:00,000","    75840000","-113,5","   4,3","-124,2","-107,4","19",
"2020-12-05  17:38:00,000","    75845000","-114,3","   5,3","-127,1","-106,1","19",
"2020-12-05  17:38:00,000","    75850000","-116,4","  10,4","-150,5","-107,3","19",
"2020-12-05  17:38:00,000","    75855000","-116,1","   7,4","-130,6","-105,7","19",
"2020-12-05  17:38:00,000","    75860000","-113,1","   4,9","-124,0","-106,3","19",
"2020-12-05  17:38:00,000","    75865000","-113,2","   4,9","-123,9","-107,7","19",
"2020-12-05  17:38:00,000","    75870000","-114,6","   4,7","-128,1","-108,6","19",
"2020-12-05  17:38:00,000","    75875000","-114,6","   5,5","-132,9","-108,3","19",
"2020-12-05  17:38:00,000","    75880000","-114,6","   6,9","-136,6","-108,2","19",
"2020-12-05  17:38:00,000","    75885000","-115,0","   6,9","-134,6","-105,0","19",
"2020-12-05  17:38:00,000","    75890000","-114,8","   5,7","-131,8","-106,4","19",
"2020-12-05  17:38:00,000","    75895000","-115,3","   6,3","-131,7","-106,6","19",
"2020-12-05  17:38:00,000","    75900000","-114,7","   6,3","-129,0","-105,4","19",
"2020-12-05  17:38:00,000","    75905000","-114,5","   5,7","-128,6","-106,1","19",
"2020-12-05  17:38:00,000","    75910000","-114,6","   5,4","-129,9","-106,5","19",
"2020-12-05  17:38:00,000","    75915000","-116,1","   5,6","-127,1","-108,5","19",
"2020-12-05  17:38:00,000","    75920000","-116,3","   6,3","-129,8","-108,0","19",
"2020-12-05  17:38:00,000","    75925000","-114,9","   5,3","-127,2","-108,5","19",
"2020-12-05  17:38:00,000","    75930000","-114,1","   4,8","-125,7","-106,0","19",
"2020-12-05  17:38:00,000","    75935000","-114,0","   6,1","-130,5","-101,9","19",
"2020-12-05  17:38:00,000","    75940000","-115,1","   8,2","-130,9","-102,3","19",
"2020-12-05  17:38:00,000","    75945000","-116,2","   9,0","-136,7","-106,3","19",
"2020-12-05  17:38:00,000","    75950000","-113,9","   6,2","-130,6","-105,6","19",
"2020-12-05  17:38:00,000","    75955000","-113,0","   5,4","-129,6","-105,2","19",
"2020-12-05  17:38:00,000","    75960000","-116,3","   8,2","-139,2","-106,6","19",
"2020-12-05  17:38:00,000","    75965000","-114,6","   8,3","-142,5","-106,5","19",
"2020-12-05  17:38:00,000","    75970000","-114,8","   8,2","-131,9","-107,1","19",
"2020-12-05  17:38:00,000","    75975000","-115,3","   6,6","-132,0","-108,4","19",
"2020-12-05  17:38:00,000","    75980000","-116,5","   5,4","-124,2","-107,6","19",
"2020-12-05  17:38:00,000","    75985000","-116,3","   5,7","-126,6","-107,9","19",
"2020-12-05  17:38:00,000","    75990000","-116,4","   7,1","-128,0","-107,2","19",
"2020-12-05  17:38:00,000","    75995000","-115,2","   5,6","-129,7","-106,4","19",
"2020-12-05  17:38:00,000","    76000000","-116,6","   7,7","-141,0","-109,6","19",
"2020-12-05  17:39:00,000","    74000000","-113,4","   5,7","-126,4","-106,3","18",
"2020-12-05  17:39:00,000","    74005000","-113,0","   3,7","-121,3","-108,0","18",
"2020-12-05  17:39:00,000","    74010000","-112,4","   4,0","-120,9","-106,0","18",
"2020-12-05  17:39:00,000","    74015000","-115,3","   9,1","-138,4","-106,5","18",
"2020-12-05  17:39:00,000","    74020000","-114,3","   4,7","-124,8","-106,8","18",
"2020-12-05  17:39:00,000","    74025000","-116,7","   5,0","-128,8","-109,5","18",
"2020-12-05  17:39:00,000","    74030000","-112,2","   3,1","-118,5","-106,3","18",
"2020-12-05  17:39:00,000","    74035000","-113,0","   5,9","-130,5","-104,1","18",
"2020-12-05  17:39:00,000","    74040000","-114,9","   4,9","-124,0","-104,3","18",
"2020-12-05  17:39:00,000","    74045000","-114,6","   5,0","-129,9","-108,4","18",
"2020-12-05  17:39:00,000","    74050000","-113,6","   6,6","-135,0","-104,1","18",
"2020-12-05  17:39:00,000","    74055000","-113,7","   6,3","-133,1","-103,0","18",
"2020-12-05  17:39:00,000","    74060000","-113,7","   4,4","-121,9","-106,9","18",
"2020-12-05  17:39:00,000","    74065000","-114,5","   4,9","-124,8","-107,5","18",
"2020-12-05  17:39:00,000","    74070000","-115,8","   5,4","-128,4","-109,7","18",
"2020-12-05  17:39:00,000","    74075000","-115,2","   4,0","-122,6","-109,0","18",
"2020-12-05  17:39:00,000","    74080000","-114,4","   4,6","-125,9","-107,7","18",
"2020-12-05  17:39:00,000","    74085000","-114,0","   5,5","-124,4","-107,1","18",
"2020-12-05  17:39:00,000","    74090000","-113,1","   6,0","-129,1","-105,4","18",
"2020-12-05  17:39:00,000","    74095000","-113,3","   5,0","-128,1","-105,1","18",
"2020-12-05  17:39:00,000","    74100000","-116,1","   5,4","-131,2","-108,4","18",
"2020-12-05  17:39:00,000","    74105000","-116,4","   5,7","-130,1","-108,0","18",
"2020-12-05  17:39:00,000","    74110000","-115,6","   7,7","-141,2","-108,3","18",
"2020-12-05  17:39:00,000","    74115000","-113,8","   4,6","-126,0","-108,8","18",
"2020-12-05  17:39:00,000","    74120000","-114,0","   4,6","-123,4","-104,7","18",
"2020-12-05  17:39:00,000","    74125000","-116,0","   6,8","-131,3","-106,1","18",
"2020-12-05  17:39:00,000","    74130000","-116,0","   7,2","-134,3","-105,8","18",
"2020-12-05  17:39:00,000","    74135000","-114,7","   6,4","-131,4","-103,7","18",
"2020-12-05  17:39:00,000","    74140000","-115,1","   6,2","-131,3","-105,3","18",
"2020-12-05  17:39:00,000","    74145000","-117,8","   5,5","-127,2","-108,5","18",
"2020-12-05  17:39:00,000","    74150000","-118,0","   6,1","-138,2","-111,3","18",
"2020-12-05  17:39:00,000","    74155000","-114,7","   4,2","-122,3","-108,4","18",
"2020-12-05  17:39:00,000","    74160000","-112,0","   4,1","-120,6","-105,5","18",
"2020-12-05  17:39:00,000","    74165000","-112,2","   5,6","-126,1","-105,7","18",
"2020-12-05  17:39:00,000","    74170000","-112,9","   3,8","-119,4","-106,9","18",
"2020-12-05  17:39:00,000","    74175000","-113,7","   4,5","-124,0","-106,8","18",
"2020-12-05  17:39:00,000","    74180000","-114,0","   5,3","-124,1","-105,7","18",
"2020-12-05  17:39:00,000","    74185000","-112,8","   5,8","-128,2","-105,9","18",
"2020-12-05  17:39:00,000","    74190000","-112,8","   7,4","-130,1","-104,7","18",
"2020-12-05  17:39:00,000","    74195000","-113,6","   6,3","-130,9","-106,2","18",
