"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  15:18:00,000","   215000000"," -94,9","   4,6","-104,1"," -86,7","35",
"17/12/2020  15:18:00,000","   216000000"," -96,8","   5,6","-107,5"," -86,3","35",
"17/12/2020  15:19:00,000","   174000000"," -95,1","   5,4","-114,6"," -86,2","34",
"17/12/2020  15:19:00,000","   175000000"," -95,7","   5,6","-110,9"," -86,9","34",
"17/12/2020  15:19:00,000","   176000000"," -96,7","   6,4","-113,5"," -87,6","34",
"17/12/2020  15:19:00,000","   177000000"," -96,5","   5,0","-111,8"," -89,8","34",
"17/12/2020  15:19:00,000","   178000000"," -96,8","   5,8","-114,7"," -89,0","34",
"17/12/2020  15:19:00,000","   179000000"," -97,1","   5,6","-111,7"," -88,2","34",
"17/12/2020  15:19:00,000","   180000000"," -97,2","   7,4","-122,0"," -87,8","34",
"17/12/2020  15:19:00,000","   181000000"," -95,3","   4,7","-109,2"," -86,1","34",
"17/12/2020  15:19:00,000","   182000000"," -96,0","   6,0","-118,0"," -87,3","34",
"17/12/2020  15:19:00,000","   183000000"," -96,6","   5,6","-114,5"," -86,1","34",
"17/12/2020  15:19:00,000","   184000000"," -98,7","   7,3","-121,3"," -86,7","34",
"17/12/2020  15:19:00,000","   185000000"," -96,5","   4,6","-104,9"," -87,6","34",
"17/12/2020  15:19:00,000","   186000000"," -96,6","   5,6","-115,7"," -88,0","34",
"17/12/2020  15:19:00,000","   187000000"," -97,7","   7,3","-123,6"," -88,4","34",
"17/12/2020  15:19:00,000","   188000000"," -95,8","   5,5","-106,6"," -87,9","34",
"17/12/2020  15:19:00,000","   189000000"," -95,2","   6,2","-111,5"," -87,6","34",
"17/12/2020  15:19:00,000","   190000000"," -94,1","   5,2","-115,8"," -87,5","34",
"17/12/2020  15:19:00,000","   191000000"," -93,4","   3,2","-104,2"," -87,9","34",
"17/12/2020  15:19:00,000","   192000000"," -95,7","   4,7","-109,7"," -87,5","34",
"17/12/2020  15:19:00,000","   193000000"," -97,1","   6,5","-121,4"," -88,8","34",
"17/12/2020  15:19:00,000","   194000000"," -96,8","   6,4","-109,4"," -87,8","34",
"17/12/2020  15:19:00,000","   195000000"," -95,4","   5,1","-109,9"," -86,7","34",
"17/12/2020  15:19:00,000","   196000000"," -96,2","   5,7","-107,7"," -86,5","34",
"17/12/2020  15:19:00,000","   197000000"," -96,5","   6,2","-109,3"," -84,8","34",
"17/12/2020  15:19:00,000","   198000000"," -95,4","   5,1","-104,3"," -86,3","34",
"17/12/2020  15:19:00,000","   199000000"," -94,3","   4,3","-103,1"," -86,6","34",
"17/12/2020  15:19:00,000","   200000000"," -94,9","   5,2","-116,4"," -88,2","34",
"17/12/2020  15:19:00,000","   201000000"," -96,0","   6,2","-111,0"," -85,0","34",
"17/12/2020  15:19:00,000","   202000000"," -96,1","   6,2","-108,1"," -84,8","34",
"17/12/2020  15:19:00,000","   203000000"," -95,2","   5,7","-106,3"," -86,8","34",
"17/12/2020  15:19:00,000","   204000000"," -94,1","   6,1","-110,5"," -84,7","34",
"17/12/2020  15:19:00,000","   205000000"," -93,5","   4,4","-105,4"," -85,9","34",
"17/12/2020  15:19:00,000","   206000000"," -93,6","   5,6","-111,7"," -85,5","34",
"17/12/2020  15:19:00,000","   207000000"," -94,0","   7,2","-118,1"," -83,9","34",
"17/12/2020  15:19:00,000","   208000000"," -93,8","   5,0","-107,2"," -84,6","34",
"17/12/2020  15:19:00,000","   209000000"," -93,8","   5,1","-113,9"," -86,0","34",
"17/12/2020  15:19:00,000","   210000000"," -94,3","   5,5","-105,6"," -85,9","34",
"17/12/2020  15:19:00,000","   211000000"," -94,0","   4,8","-107,1"," -84,9","34",
"17/12/2020  15:19:00,000","   212000000"," -96,4","   4,9","-112,3"," -88,3","34",
"17/12/2020  15:19:00,000","   213000000"," -97,0","   7,2","-124,8"," -86,5","34",
"17/12/2020  15:19:00,000","   214000000"," -96,3","   6,3","-113,4"," -87,4","34",
"17/12/2020  15:19:00,000","   215000000"," -96,5","   5,9","-110,6"," -86,4","34",
"17/12/2020  15:19:00,000","   216000000"," -96,0","   4,0","-104,1"," -87,5","34",
"17/12/2020  15:20:00,000","   174000000"," -95,9","   5,6","-110,0"," -87,9","34",
"17/12/2020  15:20:00,000","   175000000"," -95,7","   4,9","-108,9"," -86,7","34",
"17/12/2020  15:20:00,000","   176000000"," -95,0","   5,4","-111,2"," -87,3","34",
"17/12/2020  15:20:00,000","   177000000"," -94,4","   4,2","-105,2"," -88,5","34",
"17/12/2020  15:20:00,000","   178000000"," -94,8","   4,4","-105,1"," -88,5","34",
"17/12/2020  15:20:00,000","   179000000"," -95,4","   3,9","-103,4"," -88,2","34",
"17/12/2020  15:20:00,000","   180000000"," -95,3","   3,9","-105,3"," -88,2","34",
"17/12/2020  15:20:00,000","   181000000"," -94,8","   6,5","-117,5"," -87,3","34",
"17/12/2020  15:20:00,000","   182000000"," -94,4","   6,1","-108,4"," -86,5","34",
"17/12/2020  15:20:00,000","   183000000"," -93,7","   3,9","-104,1"," -85,9","34",
"17/12/2020  15:20:00,000","   184000000"," -95,1","   5,5","-116,6"," -87,1","34",
"17/12/2020  15:20:00,000","   185000000"," -95,1","   4,6","-108,0"," -87,1","34",
"17/12/2020  15:20:00,000","   186000000"," -95,8","   5,7","-114,8"," -88,0","34",
"17/12/2020  15:20:00,000","   187000000"," -96,4","   4,7","-107,2"," -86,5","34",
"17/12/2020  15:20:00,000","   188000000"," -96,5","   5,8","-110,1"," -86,8","34",
"17/12/2020  15:20:00,000","   189000000"," -95,5","   5,3","-107,8"," -84,8","34",
"17/12/2020  15:20:00,000","   190000000"," -96,3","   5,9","-113,8"," -86,1","34",
"17/12/2020  15:20:00,000","   191000000"," -98,3","   5,9","-109,1"," -87,6","34",
"17/12/2020  15:20:00,000","   192000000"," -96,1","   5,3","-110,1"," -88,0","34",
"17/12/2020  15:20:00,000","   193000000"," -97,3","   5,2","-112,0"," -90,0","34",
"17/12/2020  15:20:00,000","   194000000"," -96,3","   4,7","-107,4"," -89,1","34",
"17/12/2020  15:20:00,000","   195000000"," -94,8","   4,2","-104,5"," -88,8","34",
"17/12/2020  15:20:00,000","   196000000"," -95,3","   4,1","-105,2"," -86,6","34",
"17/12/2020  15:20:00,000","   197000000"," -96,4","   6,7","-119,1"," -86,9","34",
"17/12/2020  15:20:00,000","   198000000"," -95,1","   4,8","-108,5"," -87,6","34",
"17/12/2020  15:20:00,000","   199000000"," -94,6","   5,2","-110,4"," -87,7","34",
"17/12/2020  15:20:00,000","   200000000"," -93,9","   3,7","-101,2"," -86,8","34",
"17/12/2020  15:20:00,000","   201000000"," -94,5","   5,0","-111,1"," -87,5","34",
"17/12/2020  15:20:00,000","   202000000"," -94,5","   4,4","-104,6"," -86,5","34",
"17/12/2020  15:20:00,000","   203000000"," -96,0","   4,9","-106,1"," -87,6","34",
"17/12/2020  15:20:00,000","   204000000"," -95,8","   4,7","-112,6"," -88,6","34",
"17/12/2020  15:20:00,000","   205000000"," -94,7","   4,5","-104,2"," -87,5","34",
"17/12/2020  15:20:00,000","   206000000"," -94,4","   4,6","-106,5"," -86,9","34",
"17/12/2020  15:20:00,000","   207000000"," -94,4","   5,5","-112,8"," -87,0","34",
"17/12/2020  15:20:00,000","   208000000"," -95,3","   7,0","-121,9"," -86,4","34",
"17/12/2020  15:20:00,000","   209000000"," -94,2","   5,6","-112,0"," -85,6","34",
"17/12/2020  15:20:00,000","   210000000"," -93,8","   5,9","-110,0"," -85,3","34",
"17/12/2020  15:20:00,000","   211000000"," -93,1","   3,8","-100,2"," -86,1","34",
"17/12/2020  15:20:00,000","   212000000"," -95,8","   6,2","-118,6"," -88,4","34",
"17/12/2020  15:20:00,000","   213000000"," -95,5","   5,1","-109,5"," -86,4","34",
"17/12/2020  15:20:00,000","   214000000"," -97,1","   6,2","-117,6"," -86,4","34",
"17/12/2020  15:20:00,000","   215000000"," -97,5","   6,6","-120,2"," -88,5","34",
"17/12/2020  15:20:00,000","   216000000"," -96,4","   5,9","-111,8"," -88,6","34",
"17/12/2020  15:21:00,000","   174000000"," -94,6","   3,7","-106,4"," -87,9","35",
"17/12/2020  15:21:00,000","   175000000"," -95,6","   5,2","-111,1"," -87,3","35",
"17/12/2020  15:21:00,000","   176000000"," -96,4","   4,2","-103,9"," -88,5","35",
"17/12/2020  15:21:00,000","   177000000"," -95,7","   5,2","-111,0"," -88,5","35",
"17/12/2020  15:21:00,000","   178000000"," -95,4","   4,6","-107,3"," -88,2","35",
"17/12/2020  15:21:00,000","   179000000"," -95,3","   4,9","-108,6"," -87,9","35",
"17/12/2020  15:21:00,000","   180000000"," -97,4","   5,3","-116,0"," -88,8","35",
"17/12/2020  15:21:00,000","   181000000"," -98,3","   5,9","-123,9"," -88,7","35",
"17/12/2020  15:21:00,000","   182000000"," -96,3","   5,2","-108,0"," -86,8","35",
"17/12/2020  15:21:00,000","   183000000"," -95,4","   5,7","-108,4"," -86,4","35",
"17/12/2020  15:21:00,000","   184000000"," -94,8","   4,5","-110,9"," -88,9","35",
"17/12/2020  15:21:00,000","   185000000"," -97,2","   7,2","-119,2"," -85,9","35",
"17/12/2020  15:21:00,000","   186000000"," -96,7","   6,4","-109,2"," -86,2","35",
"17/12/2020  15:21:00,000","   187000000"," -95,2","   4,9","-107,2"," -87,4","35",
"17/12/2020  15:21:00,000","   188000000"," -94,8","   6,3","-112,8"," -87,3","35",
"17/12/2020  15:21:00,000","   189000000"," -96,4","   6,7","-115,9"," -86,1","35",
"17/12/2020  15:21:00,000","   190000000"," -95,6","   4,4","-104,9"," -87,3","35",
"17/12/2020  15:21:00,000","   191000000"," -94,8","   4,7","-107,4"," -90,0","35",
"17/12/2020  15:21:00,000","   192000000"," -94,4","   4,9","-108,7"," -88,3","35",
"17/12/2020  15:21:00,000","   193000000"," -96,5","   5,2","-110,4"," -89,0","35",
"17/12/2020  15:21:00,000","   194000000"," -96,2","   5,9","-115,0"," -86,9","35",
"17/12/2020  15:21:00,000","   195000000"," -95,8","   4,5","-104,1"," -85,9","35",
"17/12/2020  15:21:00,000","   196000000"," -97,3","   5,7","-117,4"," -88,6","35",
"17/12/2020  15:21:00,000","   197000000"," -96,5","   5,9","-116,7"," -88,9","35",
"17/12/2020  15:21:00,000","   198000000"," -96,0","   6,1","-113,2"," -87,0","35",
"17/12/2020  15:21:00,000","   199000000"," -97,0","   5,8","-113,9"," -87,6","35",
"17/12/2020  15:21:00,000","   200000000"," -95,5","   5,8","-113,8"," -86,8","35",
"17/12/2020  15:21:00,000","   201000000"," -94,5","   6,1","-110,1"," -86,1","35",
"17/12/2020  15:21:00,000","   202000000"," -94,8","   5,2","-112,1"," -87,0","35",
"17/12/2020  15:21:00,000","   203000000"," -95,5","   5,5","-113,5"," -88,4","35",
"17/12/2020  15:21:00,000","   204000000"," -95,4","   5,7","-112,6"," -85,4","35",
"17/12/2020  15:21:00,000","   205000000"," -94,3","   5,1","-105,8"," -86,0","35",
"17/12/2020  15:21:00,000","   206000000"," -93,9","   4,8","-102,7"," -85,8","35",
"17/12/2020  15:21:00,000","   207000000"," -93,9","   6,1","-113,1"," -85,7","35",
"17/12/2020  15:21:00,000","   208000000"," -93,2","   5,3","-108,0"," -84,9","35",
"17/12/2020  15:21:00,000","   209000000"," -93,9","   6,4","-111,2"," -84,0","35",
"17/12/2020  15:21:00,000","   210000000"," -95,1","   5,2","-108,3"," -86,3","35",
"17/12/2020  15:21:00,000","   211000000"," -95,2","   5,0","-115,0"," -85,5","35",
"17/12/2020  15:21:00,000","   212000000"," -96,5","   5,9","-109,1"," -88,0","35",
"17/12/2020  15:21:00,000","   213000000"," -95,1","   5,3","-112,4"," -87,6","35",
"17/12/2020  15:21:00,000","   214000000"," -94,3","   4,6","-111,3"," -87,5","35",
"17/12/2020  15:21:00,000","   215000000"," -94,6","   5,2","-106,8"," -86,2","35",
"17/12/2020  15:21:00,000","   216000000"," -93,9","   4,7","-111,0"," -86,2","35",
"17/12/2020  15:22:00,000","   174000000"," -96,1","   5,3","-112,8"," -89,1","35",
"17/12/2020  15:22:00,000","   175000000"," -95,6","   4,4","-106,4"," -87,4","35",
"17/12/2020  15:22:00,000","   176000000"," -96,6","   4,9","-110,4"," -88,4","35",
"17/12/2020  15:22:00,000","   177000000"," -96,6","   4,8","-106,8"," -88,3","35",
"17/12/2020  15:22:00,000","   178000000"," -97,7","   4,5","-106,1"," -88,5","35",
"17/12/2020  15:22:00,000","   179000000"," -97,2","   5,5","-108,0"," -88,7","35",
"17/12/2020  15:22:00,000","   180000000"," -96,0","   4,8","-108,0"," -88,9","35",
"17/12/2020  15:22:00,000","   181000000"," -96,5","   4,4","-110,0"," -88,5","35",
"17/12/2020  15:22:00,000","   182000000"," -95,1","   4,5","-112,6"," -87,6","35",
"17/12/2020  15:22:00,000","   183000000"," -95,7","   5,6","-114,7"," -88,6","35",
"17/12/2020  15:22:00,000","   184000000"," -97,1","   5,4","-108,2"," -88,8","35",
"17/12/2020  15:22:00,000","   185000000"," -97,1","   6,6","-115,8"," -87,0","35",
"17/12/2020  15:22:00,000","   186000000"," -96,8","   6,5","-121,9"," -86,6","35",
"17/12/2020  15:22:00,000","   187000000"," -96,1","   6,0","-117,0"," -85,6","35",
"17/12/2020  15:22:00,000","   188000000"," -97,0","   5,9","-110,0"," -87,1","35",
"17/12/2020  15:22:00,000","   189000000"," -95,8","   5,0","-108,6"," -87,1","35",
"17/12/2020  15:22:00,000","   190000000"," -94,5","   4,7","-108,8"," -88,6","35",
"17/12/2020  15:22:00,000","   191000000"," -95,4","   5,3","-104,3"," -86,6","35",
"17/12/2020  15:22:00,000","   192000000"," -96,7","   7,1","-117,7"," -86,4","35",
"17/12/2020  15:22:00,000","   193000000"," -99,0","   8,7","-134,1"," -87,2","35",
"17/12/2020  15:22:00,000","   194000000"," -95,7","   4,5","-106,4"," -86,2","35",
"17/12/2020  15:22:00,000","   195000000"," -95,8","   4,6","-108,7"," -87,8","35",
"17/12/2020  15:22:00,000","   196000000"," -95,3","   5,1","-110,4"," -87,3","35",
"17/12/2020  15:22:00,000","   197000000"," -95,2","   4,3","-105,9"," -85,6","35",
"17/12/2020  15:22:00,000","   198000000"," -95,5","   4,9","-113,8"," -88,5","35",
"17/12/2020  15:22:00,000","   199000000"," -95,5","   4,6","-105,0"," -86,4","35",
"17/12/2020  15:22:00,000","   200000000"," -96,4","   6,0","-107,4"," -83,7","35",
"17/12/2020  15:22:00,000","   201000000"," -96,1","   6,1","-113,1"," -85,0","35",
"17/12/2020  15:22:00,000","   202000000"," -95,9","   4,8","-114,0"," -89,9","35",
"17/12/2020  15:22:00,000","   203000000"," -94,5","   5,1","-105,8"," -87,3","35",
"17/12/2020  15:22:00,000","   204000000"," -93,6","   5,2","-102,0"," -85,8","35",
"17/12/2020  15:22:00,000","   205000000"," -93,1","   4,8","-105,7"," -86,0","35",
"17/12/2020  15:22:00,000","   206000000"," -92,6","   4,2","-101,1"," -85,8","35",
"17/12/2020  15:22:00,000","   207000000"," -93,7","   5,5","-115,2"," -85,9","35",
"17/12/2020  15:22:00,000","   208000000"," -94,8","   7,0","-115,5"," -83,9","35",
"17/12/2020  15:22:00,000","   209000000"," -95,1","   6,0","-112,5"," -85,7","35",
"17/12/2020  15:22:00,000","   210000000"," -94,9","   5,0","-108,6"," -85,3","35",
"17/12/2020  15:22:00,000","   211000000"," -94,9","   5,4","-113,3"," -84,4","35",
"17/12/2020  15:22:00,000","   212000000"," -96,5","   5,8","-110,8"," -87,2","35",
"17/12/2020  15:22:00,000","   213000000"," -95,8","   5,8","-111,7"," -87,9","35",
"17/12/2020  15:22:00,000","   214000000"," -94,1","   4,3","-102,7"," -87,1","35",
"17/12/2020  15:22:00,000","   215000000"," -95,1","   4,6","-104,4"," -87,0","35",
"17/12/2020  15:22:00,000","   216000000"," -94,9","   4,9","-105,5"," -87,3","35",
"17/12/2020  15:23:00,000","   174000000"," -94,8","   4,5","-112,1"," -88,9","34",
"17/12/2020  15:23:00,000","   175000000"," -96,5","   6,0","-117,0"," -89,3","34",
"17/12/2020  15:23:00,000","   176000000"," -97,1","   4,7","-105,9"," -88,7","34",
"17/12/2020  15:23:00,000","   177000000"," -95,9","   3,9","-103,0"," -89,8","34",
"17/12/2020  15:23:00,000","   178000000"," -96,6","   5,0","-110,4"," -89,1","34",
"17/12/2020  15:23:00,000","   179000000"," -97,7","   6,0","-115,7"," -88,4","34",
"17/12/2020  15:23:00,000","   180000000"," -97,1","   6,1","-111,5"," -88,4","34",
"17/12/2020  15:23:00,000","   181000000"," -94,5","   4,5","-102,6"," -87,4","34",
"17/12/2020  15:23:00,000","   182000000"," -95,9","   5,9","-108,6"," -87,1","34",
"17/12/2020  15:23:00,000","   183000000"," -96,0","   7,2","-124,7"," -88,3","34",
"17/12/2020  15:23:00,000","   184000000"," -96,1","   5,6","-110,3"," -86,9","34",
"17/12/2020  15:23:00,000","   185000000"," -96,4","   4,9","-109,8"," -88,3","34",
"17/12/2020  15:23:00,000","   186000000"," -97,1","   5,2","-108,4"," -88,8","34",
"17/12/2020  15:23:00,000","   187000000"," -96,7","   5,2","-116,8"," -89,4","34",
"17/12/2020  15:23:00,000","   188000000"," -95,7","   4,5","-107,8"," -90,2","34",
"17/12/2020  15:23:00,000","   189000000"," -95,3","   3,5","-102,2"," -89,6","34",
"17/12/2020  15:23:00,000","   190000000"," -96,8","   5,5","-110,4"," -88,0","34",
"17/12/2020  15:23:00,000","   191000000"," -96,6","   5,6","-115,0"," -87,2","34",
"17/12/2020  15:23:00,000","   192000000"," -96,8","   6,1","-119,5"," -89,6","34",
"17/12/2020  15:23:00,000","   193000000"," -97,5","   6,2","-115,1"," -88,7","34",
"17/12/2020  15:23:00,000","   194000000"," -96,4","   6,0","-108,9"," -86,0","34",
"17/12/2020  15:23:00,000","   195000000"," -94,2","   4,1","-102,9"," -85,6","34",
"17/12/2020  15:23:00,000","   196000000"," -94,9","   4,9","-109,9"," -85,3","34",
"17/12/2020  15:23:00,000","   197000000"," -96,6","   5,7","-107,8"," -86,6","34",
"17/12/2020  15:23:00,000","   198000000"," -96,3","   6,7","-112,6"," -86,5","34",
"17/12/2020  15:23:00,000","   199000000"," -96,0","   7,1","-116,7"," -86,7","34",
"17/12/2020  15:23:00,000","   200000000"," -97,5","   8,2","-128,6"," -84,8","34",
"17/12/2020  15:23:00,000","   201000000"," -95,4","   5,3","-113,3"," -86,6","34",
"17/12/2020  15:23:00,000","   202000000"," -94,9","   4,6","-104,3"," -86,9","34",
"17/12/2020  15:23:00,000","   203000000"," -96,3","   9,2","-127,5"," -84,8","34",
"17/12/2020  15:23:00,000","   204000000"," -93,4","   4,1","-104,6"," -83,5","34",
"17/12/2020  15:23:00,000","   205000000"," -93,6","   5,2","-108,9"," -85,5","34",
"17/12/2020  15:23:00,000","   206000000"," -94,1","   4,9","-109,9"," -87,5","34",
"17/12/2020  15:23:00,000","   207000000"," -93,9","   4,7","-109,3"," -85,2","34",
"17/12/2020  15:23:00,000","   208000000"," -94,1","   5,4","-110,7"," -83,8","34",
"17/12/2020  15:23:00,000","   209000000"," -94,1","   4,9","-103,5"," -84,1","34",
"17/12/2020  15:23:00,000","   210000000"," -93,9","   5,3","-111,9"," -86,3","34",
"17/12/2020  15:23:00,000","   211000000"," -94,6","   6,0","-114,8"," -84,8","34",
"17/12/2020  15:23:00,000","   212000000"," -95,6","   7,0","-118,5"," -86,3","34",
"17/12/2020  15:23:00,000","   213000000"," -93,8","   6,2","-117,0"," -86,0","34",
"17/12/2020  15:23:00,000","   214000000"," -94,0","   4,9","-105,3"," -87,0","34",
"17/12/2020  15:23:00,000","   215000000"," -93,7","   4,4","-105,5"," -87,4","34",
"17/12/2020  15:23:00,000","   216000000"," -93,7","   4,4","-104,3"," -85,5","34",
"17/12/2020  15:24:00,000","   174000000"," -97,9","   9,6","-139,2"," -88,8","35",
"17/12/2020  15:24:00,000","   175000000"," -95,9","   5,7","-114,2"," -88,4","35",
"17/12/2020  15:24:00,000","   176000000"," -95,5","   4,1","-104,4"," -88,6","35",
"17/12/2020  15:24:00,000","   177000000"," -96,1","   5,3","-114,6"," -89,1","35",
"17/12/2020  15:24:00,000","   178000000"," -96,5","   7,0","-125,8"," -87,8","35",
"17/12/2020  15:24:00,000","   179000000"," -97,0","   5,7","-109,9"," -87,8","35",
"17/12/2020  15:24:00,000","   180000000"," -97,5","   7,3","-117,4"," -88,1","35",
"17/12/2020  15:24:00,000","   181000000"," -96,5","   6,1","-119,6"," -87,2","35",
"17/12/2020  15:24:00,000","   182000000"," -98,1","   7,2","-118,4"," -89,1","35",
"17/12/2020  15:24:00,000","   183000000"," -96,3","   4,4","-109,5"," -88,4","35",
"17/12/2020  15:24:00,000","   184000000"," -96,6","   6,8","-122,4"," -87,4","35",
"17/12/2020  15:24:00,000","   185000000"," -97,2","   6,0","-112,0"," -87,4","35",
"17/12/2020  15:24:00,000","   186000000"," -98,3","   6,6","-117,7"," -90,0","35",
"17/12/2020  15:24:00,000","   187000000"," -97,3","   5,0","-109,9"," -88,8","35",
"17/12/2020  15:24:00,000","   188000000"," -96,0","   4,8","-105,6"," -87,2","35",
"17/12/2020  15:24:00,000","   189000000"," -96,8","   6,3","-119,1"," -87,6","35",
"17/12/2020  15:24:00,000","   190000000"," -96,4","   5,3","-111,5"," -86,5","35",
"17/12/2020  15:24:00,000","   191000000"," -96,2","   5,2","-108,8"," -86,7","35",
"17/12/2020  15:24:00,000","   192000000"," -97,8","   7,7","-127,7"," -88,6","35",
"17/12/2020  15:24:00,000","   193000000"," -97,2","   6,9","-121,1"," -88,6","35",
"17/12/2020  15:24:00,000","   194000000"," -97,1","   6,1","-113,2"," -88,2","35",
"17/12/2020  15:24:00,000","   195000000"," -97,2","   6,1","-120,0"," -88,5","35",
"17/12/2020  15:24:00,000","   196000000"," -96,8","   4,9","-109,1"," -88,8","35",
"17/12/2020  15:24:00,000","   197000000"," -97,2","   4,8","-108,7"," -89,2","35",
"17/12/2020  15:24:00,000","   198000000"," -97,2","   6,3","-112,8"," -86,9","35",
"17/12/2020  15:24:00,000","   199000000"," -95,0","   5,7","-115,3"," -87,0","35",
"17/12/2020  15:24:00,000","   200000000"," -94,4","   4,6","-107,1"," -86,9","35",
"17/12/2020  15:24:00,000","   201000000"," -95,2","   7,3","-132,4"," -86,6","35",
"17/12/2020  15:24:00,000","   202000000"," -95,0","   5,6","-108,8"," -86,2","35",
"17/12/2020  15:24:00,000","   203000000"," -95,6","   7,8","-122,8"," -83,3","35",
"17/12/2020  15:24:00,000","   204000000"," -95,0","   7,0","-121,9"," -83,7","35",
"17/12/2020  15:24:00,000","   205000000"," -94,3","   5,1","-106,0"," -85,9","35",
"17/12/2020  15:24:00,000","   206000000"," -93,0","   4,9","-106,6"," -86,7","35",
"17/12/2020  15:24:00,000","   207000000"," -93,0","   4,8","-112,8"," -85,7","35",
"17/12/2020  15:24:00,000","   208000000"," -95,6","   6,6","-111,4"," -83,5","35",
"17/12/2020  15:24:00,000","   209000000"," -94,6","   6,5","-116,3"," -84,5","35",
"17/12/2020  15:24:00,000","   210000000"," -94,4","   6,0","-108,2"," -84,4","35",
"17/12/2020  15:24:00,000","   211000000"," -94,2","   5,6","-116,1"," -86,0","35",
"17/12/2020  15:24:00,000","   212000000"," -96,8","   6,7","-112,7"," -85,8","35",
"17/12/2020  15:24:00,000","   213000000"," -96,0","   5,5","-111,6"," -88,8","35",
"17/12/2020  15:24:00,000","   214000000"," -96,3","   5,7","-112,1"," -86,8","35",
"17/12/2020  15:24:00,000","   215000000"," -96,9","   6,6","-112,8"," -86,9","35",
"17/12/2020  15:24:00,000","   216000000"," -97,0","   6,9","-111,5"," -86,9","35",
"17/12/2020  15:25:00,000","   174000000"," -95,4","   4,1","-108,0"," -88,3","34",
"17/12/2020  15:25:00,000","   175000000"," -95,9","   5,6","-111,4"," -88,8","34",
"17/12/2020  15:25:00,000","   176000000"," -97,8","   7,6","-116,2"," -88,0","34",
"17/12/2020  15:25:00,000","   177000000"," -97,1","   5,6","-110,8"," -86,5","34",
"17/12/2020  15:25:00,000","   178000000"," -98,1","   5,2","-110,2"," -91,3","34",
"17/12/2020  15:25:00,000","   179000000"," -97,3","   6,7","-119,4"," -88,6","34",
"17/12/2020  15:25:00,000","   180000000"," -96,2","   4,4","-107,4"," -86,2","34",
"17/12/2020  15:25:00,000","   181000000"," -96,6","   4,5","-107,8"," -87,9","34",
"17/12/2020  15:25:00,000","   182000000"," -94,9","   4,2","-105,4"," -88,5","34",
"17/12/2020  15:25:00,000","   183000000"," -95,4","   5,5","-108,3"," -86,8","34",
"17/12/2020  15:25:00,000","   184000000"," -95,1","   4,6","-105,7"," -89,3","34",
"17/12/2020  15:25:00,000","   185000000"," -96,0","   4,4","-103,0"," -88,2","34",
"17/12/2020  15:25:00,000","   186000000"," -95,2","   4,3","-102,7"," -86,9","34",
"17/12/2020  15:25:00,000","   187000000"," -94,4","   4,5","-104,5"," -87,1","34",
"17/12/2020  15:25:00,000","   188000000"," -94,1","   5,1","-106,9"," -87,9","34",
"17/12/2020  15:25:00,000","   189000000"," -94,7","   6,3","-115,5"," -88,2","34",
"17/12/2020  15:25:00,000","   190000000"," -94,9","   5,4","-106,4"," -87,5","34",
"17/12/2020  15:25:00,000","   191000000"," -96,3","   5,8","-112,6"," -86,1","34",
"17/12/2020  15:25:00,000","   192000000"," -96,4","   4,6","-105,0"," -85,2","34",
"17/12/2020  15:25:00,000","   193000000"," -96,2","   5,0","-108,1"," -89,0","34",
"17/12/2020  15:25:00,000","   194000000"," -96,0","   5,2","-112,9"," -89,0","34",
"17/12/2020  15:25:00,000","   195000000"," -95,8","   4,4","-110,3"," -89,9","34",
"17/12/2020  15:25:00,000","   196000000"," -95,8","   5,6","-111,9"," -88,3","34",
"17/12/2020  15:25:00,000","   197000000"," -95,5","   7,3","-116,8"," -87,4","34",
"17/12/2020  15:25:00,000","   198000000"," -96,8","   5,8","-109,7"," -88,0","34",
"17/12/2020  15:25:00,000","   199000000"," -96,7","   5,0","-105,3"," -87,7","34",
"17/12/2020  15:25:00,000","   200000000"," -95,6","   4,7","-107,0"," -87,6","34",
"17/12/2020  15:25:00,000","   201000000"," -96,1","   5,9","-111,0"," -87,5","34",
"17/12/2020  15:25:00,000","   202000000"," -96,0","   4,7","-104,0"," -85,8","34",
"17/12/2020  15:25:00,000","   203000000"," -95,2","   6,5","-117,6"," -86,4","34",
"17/12/2020  15:25:00,000","   204000000"," -94,2","   5,4","-106,0"," -85,1","34",
"17/12/2020  15:25:00,000","   205000000"," -94,4","   5,3","-110,6"," -86,3","34",
"17/12/2020  15:25:00,000","   206000000"," -94,1","   4,5","-103,6"," -87,8","34",
"17/12/2020  15:25:00,000","   207000000"," -94,6","   4,7","-107,6"," -86,7","34",
"17/12/2020  15:25:00,000","   208000000"," -96,1","   6,7","-121,5"," -87,6","34",
"17/12/2020  15:25:00,000","   209000000"," -94,4","   4,8","-105,2"," -85,7","34",
"17/12/2020  15:25:00,000","   210000000"," -95,0","   5,1","-106,5"," -86,8","34",
"17/12/2020  15:25:00,000","   211000000"," -96,4","   7,6","-117,8"," -85,4","34",
"17/12/2020  15:25:00,000","   212000000"," -96,5","   6,0","-113,0"," -85,8","34",
"17/12/2020  15:25:00,000","   213000000"," -96,3","   6,3","-114,6"," -84,8","34",
"17/12/2020  15:25:00,000","   214000000"," -95,6","   5,7","-110,8"," -84,1","34",
"17/12/2020  15:25:00,000","   215000000"," -96,0","   5,0","-107,4"," -85,8","34",
