"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:35:00,000","  1565100000","-116,1","   7,5","-135,4","-104,5","19",
"2020-12-05  17:35:00,000","  1565200000","-114,8","   5,4","-125,7","-106,7","19",
"2020-12-05  17:35:00,000","  1565300000","-114,3","   5,2","-128,1","-108,1","19",
"2020-12-05  17:35:00,000","  1565400000","-115,9","   7,3","-131,4","-108,0","19",
"2020-12-05  17:35:00,000","  1565500000","-112,8","   4,0","-120,3","-105,7","19",
"2020-12-05  17:35:00,000","  1565600000","-112,7","   4,8","-122,8","-105,8","19",
"2020-12-05  17:35:00,000","  1565700000","-114,8","   7,0","-134,8","-102,8","19",
"2020-12-05  17:35:00,000","  1565800000","-112,3","   4,2","-120,9","-104,1","19",
"2020-12-05  17:35:00,000","  1565900000","-114,2","   5,4","-125,7","-107,7","19",
"2020-12-05  17:35:00,000","  1566000000","-114,4","   5,2","-123,9","-107,8","19",
"2020-12-05  17:35:00,000","  1566100000","-113,1","   3,8","-117,9","-105,0","19",
"2020-12-05  17:35:00,000","  1566200000","-112,1","   3,5","-120,8","-106,5","19",
"2020-12-05  17:35:00,000","  1566300000","-113,8","   4,8","-125,8","-106,5","19",
"2020-12-05  17:35:00,000","  1566400000","-113,0","   4,7","-127,3","-107,3","19",
"2020-12-05  17:35:00,000","  1566500000","-114,3","   6,5","-128,2","-105,6","19",
"2020-12-05  17:35:00,000","  1566600000","-114,5","   4,7","-121,5","-105,8","19",
"2020-12-05  17:35:00,000","  1566700000","-114,4","   5,5","-124,1","-105,8","19",
"2020-12-05  17:35:00,000","  1566800000","-113,3","   5,4","-127,4","-105,0","19",
"2020-12-05  17:35:00,000","  1566900000","-113,1","   4,2","-122,5","-105,9","19",
"2020-12-05  17:35:00,000","  1567000000","-112,9","   6,2","-130,0","-104,8","19",
"2020-12-05  17:35:00,000","  1567100000","-114,4","   6,7","-132,5","-106,1","19",
"2020-12-05  17:35:00,000","  1567200000","-114,0","   5,3","-127,6","-107,1","19",
"2020-12-05  17:35:00,000","  1567300000","-113,2","   3,7","-120,2","-107,8","19",
"2020-12-05  17:35:00,000","  1567400000","-114,2","   6,4","-131,0","-107,8","19",
"2020-12-05  17:35:00,000","  1567500000","-114,2","   5,0","-123,9","-105,8","19",
"2020-12-05  17:35:00,000","  1567600000","-113,8","   4,6","-126,5","-107,9","19",
"2020-12-05  17:35:00,000","  1567700000","-113,8","   3,3","-119,8","-106,8","19",
"2020-12-05  17:35:00,000","  1567800000","-116,6","   9,1","-137,9","-103,7","19",
"2020-12-05  17:35:00,000","  1567900000","-113,8","   6,1","-127,1","-105,4","19",
"2020-12-05  17:35:00,000","  1568000000","-113,8","   6,5","-129,1","-105,7","19",
"2020-12-05  17:35:00,000","  1568100000","-113,3","   4,8","-125,8","-106,1","19",
"2020-12-05  17:35:00,000","  1568200000","-113,7","   4,7","-125,6","-106,1","19",
"2020-12-05  17:35:00,000","  1568300000","-114,7","   5,7","-125,8","-107,4","19",
"2020-12-05  17:35:00,000","  1568400000","-113,5","   3,3","-118,4","-106,2","19",
"2020-12-05  17:35:00,000","  1568500000","-113,1","   6,3","-135,4","-106,2","19",
"2020-12-05  17:35:00,000","  1568600000","-111,4","   4,8","-126,1","-105,0","19",
"2020-12-05  17:35:00,000","  1568700000","-112,8","   6,2","-128,3","-105,3","19",
"2020-12-05  17:35:00,000","  1568800000","-113,2","   5,2","-124,0","-107,1","19",
"2020-12-05  17:35:00,000","  1568900000","-113,1","   5,7","-122,4","-105,4","19",
"2020-12-05  17:35:00,000","  1569000000","-113,4","   7,3","-127,0","-105,4","19",
"2020-12-05  17:35:00,000","  1569100000","-112,4","   4,9","-122,3","-105,5","19",
"2020-12-05  17:35:00,000","  1569200000","-113,6","   6,0","-129,5","-106,3","19",
"2020-12-05  17:35:00,000","  1569300000","-113,1","   5,3","-125,6","-106,9","19",
"2020-12-05  17:35:00,000","  1569400000","-114,4","   6,4","-131,9","-104,9","19",
"2020-12-05  17:35:00,000","  1569500000","-114,3","   6,2","-125,7","-102,9","19",
"2020-12-05  17:35:00,000","  1569600000","-111,2","   4,6","-120,8","-104,6","19",
"2020-12-05  17:35:00,000","  1569700000","-111,8","   5,9","-126,0","-104,6","19",
"2020-12-05  17:35:00,000","  1569800000","-113,7","   6,3","-126,4","-104,1","19",
"2020-12-05  17:35:00,000","  1569900000","-113,9","   3,8","-121,1","-107,6","19",
"2020-12-05  17:35:00,000","  1570000000","-113,6","   4,5","-124,2","-105,4","19",
"2020-12-05  17:35:00,000","  1570100000","-113,4","   5,7","-124,1","-105,0","19",
"2020-12-05  17:35:00,000","  1570200000","-111,9","   4,3","-120,9","-106,4","19",
"2020-12-05  17:35:00,000","  1570300000","-113,7","   4,6","-123,2","-104,7","19",
"2020-12-05  17:35:00,000","  1570400000","-115,1","   5,8","-125,0","-103,9","19",
"2020-12-05  17:35:00,000","  1570500000","-114,4","   5,8","-129,5","-107,3","19",
"2020-12-05  17:35:00,000","  1570600000","-113,9","   6,4","-133,5","-105,8","19",
"2020-12-05  17:35:00,000","  1570700000","-111,8","   5,6","-126,8","-105,5","19",
"2020-12-05  17:35:00,000","  1570800000","-114,0","   6,4","-126,5","-105,5","19",
"2020-12-05  17:35:00,000","  1570900000","-114,9","   6,5","-131,0","-105,4","19",
"2020-12-05  17:35:00,000","  1571000000","-115,1","   5,1","-128,1","-106,3","19",
"2020-12-05  17:35:00,000","  1571100000","-114,0","   4,2","-123,7","-108,2","19",
"2020-12-05  17:35:00,000","  1571200000","-113,4","   4,1","-121,6","-105,7","19",
"2020-12-05  17:35:00,000","  1571300000","-114,8","   4,2","-122,0","-106,9","19",
"2020-12-05  17:35:00,000","  1571400000","-113,5","   5,2","-122,6","-105,5","19",
"2020-12-05  17:35:00,000","  1571500000","-113,8","   6,0","-127,2","-105,2","19",
"2020-12-05  17:35:00,000","  1571600000","-114,4","   3,8","-122,0","-106,8","19",
"2020-12-05  17:35:00,000","  1571700000","-112,9","   4,6","-124,9","-106,5","19",
"2020-12-05  17:35:00,000","  1571800000","-111,0","   4,0","-120,3","-105,7","19",
"2020-12-05  17:35:00,000","  1571900000","-112,5","   7,4","-134,8","-103,6","19",
"2020-12-05  17:35:00,000","  1572000000","-113,1","   6,1","-131,7","-105,9","19",
"2020-12-05  17:35:00,000","  1572100000","-115,1","   5,0","-128,0","-106,1","19",
"2020-12-05  17:35:00,000","  1572200000","-113,1","   5,9","-132,8","-103,4","19",
"2020-12-05  17:35:00,000","  1572300000","-113,2","   5,3","-124,2","-104,1","19",
"2020-12-05  17:35:00,000","  1572400000","-112,4","   4,0","-122,3","-106,0","19",
"2020-12-05  17:35:00,000","  1572500000","-113,2","   5,6","-126,2","-106,8","19",
"2020-12-05  17:35:00,000","  1572600000","-113,3","   4,9","-124,8","-106,4","19",
"2020-12-05  17:35:00,000","  1572700000","-115,1","   8,2","-138,6","-105,0","19",
"2020-12-05  17:35:00,000","  1572800000","-111,4","   3,2","-118,5","-106,0","19",
"2020-12-05  17:35:00,000","  1572900000","-112,8","   4,9","-126,8","-106,3","19",
"2020-12-05  17:35:00,000","  1573000000","-112,7","   5,5","-131,0","-105,7","19",
"2020-12-05  17:35:00,000","  1573100000","-113,6","   4,9","-121,2","-105,5","19",
"2020-12-05  17:35:00,000","  1573200000","-114,6","   5,8","-124,1","-105,9","19",
"2020-12-05  17:35:00,000","  1573300000","-113,6","   4,4","-122,7","-106,6","19",
"2020-12-05  17:35:00,000","  1573400000","-114,8","   4,5","-121,2","-108,9","19",
"2020-12-05  17:35:00,000","  1573500000","-117,0","   5,6","-125,9","-104,1","19",
"2020-12-05  17:35:00,000","  1573600000","-114,1","   6,2","-134,6","-105,5","19",
"2020-12-05  17:35:00,000","  1573700000","-113,7","   5,7","-125,6","-106,3","19",
"2020-12-05  17:35:00,000","  1573800000","-113,1","   5,6","-123,2","-105,0","19",
"2020-12-05  17:35:00,000","  1573900000","-112,4","   5,3","-126,0","-104,2","19",
"2020-12-05  17:35:00,000","  1574000000","-113,9","   5,3","-127,5","-104,3","19",
"2020-12-05  17:35:00,000","  1574100000","-112,7","   3,8","-120,7","-106,2","19",
"2020-12-05  17:35:00,000","  1574200000","-113,1","   4,6","-125,2","-106,7","19",
"2020-12-05  17:35:00,000","  1574300000","-113,3","   5,0","-123,4","-104,7","19",
"2020-12-05  17:35:00,000","  1574400000","-113,4","   5,4","-123,4","-103,4","19",
"2020-12-05  17:35:00,000","  1574500000","-113,5","   6,0","-126,5","-105,6","19",
"2020-12-05  17:35:00,000","  1574600000","-113,8","   7,0","-127,7","-102,6","19",
"2020-12-05  17:35:00,000","  1574700000","-113,4","   6,4","-130,2","-104,3","19",
"2020-12-05  17:35:00,000","  1574800000","-114,8","   5,4","-124,9","-107,3","19",
"2020-12-05  17:35:00,000","  1574900000","-113,1","   4,3","-123,5","-106,9","19",
"2020-12-05  17:35:00,000","  1575000000","-113,9","   5,5","-124,5","-103,1","19",
"2020-12-05  17:35:00,000","  1575100000","-115,0","   7,2","-138,2","-104,5","19",
"2020-12-05  17:35:00,000","  1575200000","-114,5","   5,5","-126,6","-107,0","19",
"2020-12-05  17:35:00,000","  1575300000","-113,8","   5,1","-121,4","-106,2","19",
"2020-12-05  17:35:00,000","  1575400000","-113,0","   4,4","-119,0","-105,6","19",
"2020-12-05  17:35:00,000","  1575500000","-112,7","   5,3","-123,7","-105,4","19",
"2020-12-05  17:35:00,000","  1575600000","-112,5","   7,3","-133,8","-105,3","19",
"2020-12-05  17:35:00,000","  1575700000","-112,9","   5,0","-127,0","-106,7","19",
"2020-12-05  17:35:00,000","  1575800000","-112,7","   4,8","-121,1","-106,3","19",
"2020-12-05  17:35:00,000","  1575900000","-111,3","   4,1","-118,1","-105,9","19",
"2020-12-05  17:35:00,000","  1576000000","-113,0","   6,3","-133,4","-105,6","19",
"2020-12-05  17:35:00,000","  1576100000","-114,9","   5,5","-128,5","-106,8","19",
"2020-12-05  17:35:00,000","  1576200000","-116,1","   7,6","-134,5","-107,1","19",
"2020-12-05  17:35:00,000","  1576300000","-114,1","   5,5","-128,5","-104,9","19",
"2020-12-05  17:35:00,000","  1576400000","-115,3","   4,6","-123,7","-105,8","19",
"2020-12-05  17:35:00,000","  1576500000","-115,2","   5,9","-127,2","-104,7","19",
"2020-12-05  17:35:00,000","  1576600000","-115,4","   8,7","-143,8","-106,5","19",
"2020-12-05  17:35:00,000","  1576700000","-114,7","   7,2","-139,4","-106,6","19",
"2020-12-05  17:35:00,000","  1576800000","-112,7","   3,7","-122,0","-107,3","19",
"2020-12-05  17:35:00,000","  1576900000","-113,2","   4,0","-120,9","-106,8","19",
"2020-12-05  17:35:00,000","  1577000000","-114,5","   6,5","-125,8","-106,2","19",
"2020-12-05  17:35:00,000","  1577100000","-112,8","   6,3","-128,0","-104,2","19",
"2020-12-05  17:35:00,000","  1577200000","-112,2","   4,6","-118,6","-104,1","19",
"2020-12-05  17:35:00,000","  1577300000","-113,8","   5,7","-126,9","-104,9","19",
"2020-12-05  17:35:00,000","  1577400000","-114,1","   3,7","-120,1","-107,5","19",
"2020-12-05  17:35:00,000","  1577500000","-113,1","   3,0","-118,6","-105,8","19",
"2020-12-05  17:35:00,000","  1577600000","-114,6","   6,2","-127,1","-105,7","19",
"2020-12-05  17:35:00,000","  1577700000","-116,1","   6,8","-126,6","-103,3","19",
"2020-12-05  17:35:00,000","  1577800000","-114,7","   7,7","-136,5","-103,3","19",
"2020-12-05  17:35:00,000","  1577900000","-115,4","   8,8","-140,0","-106,0","19",
"2020-12-05  17:35:00,000","  1578000000","-115,7","   8,6","-145,8","-104,3","19",
"2020-12-05  17:35:00,000","  1578100000","-112,8","   4,8","-120,2","-104,0","19",
"2020-12-05  17:35:00,000","  1578200000","-112,2","   5,2","-124,3","-104,5","19",
"2020-12-05  17:35:00,000","  1578300000","-110,6","   3,7","-120,1","-105,0","19",
"2020-12-05  17:35:00,000","  1578400000","-113,0","   7,2","-128,3","-104,1","19",
"2020-12-05  17:35:00,000","  1578500000","-113,4","   5,9","-128,7","-103,1","19",
"2020-12-05  17:35:00,000","  1578600000","-113,8","   3,6","-121,8","-106,1","19",
"2020-12-05  17:35:00,000","  1578700000","-114,0","   6,4","-132,5","-106,0","19",
"2020-12-05  17:35:00,000","  1578800000","-112,3","   4,1","-124,4","-106,4","19",
"2020-12-05  17:35:00,000","  1578900000","-115,1","   4,6","-124,7","-106,8","19",
"2020-12-05  17:35:00,000","  1579000000","-114,5","   5,0","-127,1","-106,5","19",
"2020-12-05  17:35:00,000","  1579100000","-115,2","   6,7","-131,2","-105,9","19",
"2020-12-05  17:35:00,000","  1579200000","-113,9","   4,9","-124,3","-106,1","19",
"2020-12-05  17:35:00,000","  1579300000","-113,5","   4,9","-122,0","-104,9","19",
"2020-12-05  17:35:00,000","  1579400000","-113,0","   5,0","-125,1","-106,6","19",
"2020-12-05  17:35:00,000","  1579500000","-112,6","   4,1","-120,7","-106,2","19",
"2020-12-05  17:35:00,000","  1579600000","-114,9","   6,4","-131,1","-107,2","19",
"2020-12-05  17:35:00,000","  1579700000","-113,5","   3,6","-118,8","-106,8","19",
"2020-12-05  17:35:00,000","  1579800000","-115,4","   4,8","-124,5","-108,7","19",
"2020-12-05  17:35:00,000","  1579900000","-113,8","   4,6","-122,7","-105,7","19",
"2020-12-05  17:35:00,000","  1580000000","-115,1","   6,2","-123,7","-102,9","19",
"2020-12-05  17:35:00,000","  1580100000","-114,3","   5,9","-129,4","-104,0","19",
"2020-12-05  17:35:00,000","  1580200000","-113,5","   6,2","-132,0","-107,3","19",
"2020-12-05  17:35:00,000","  1580300000","-113,1","   6,2","-128,1","-106,1","19",
"2020-12-05  17:35:00,000","  1580400000","-113,0","   4,9","-124,5","-105,7","19",
"2020-12-05  17:35:00,000","  1580500000","-113,5","   6,3","-131,1","-104,9","19",
"2020-12-05  17:35:00,000","  1580600000","-114,2","   8,0","-135,6","-105,8","19",
"2020-12-05  17:35:00,000","  1580700000","-112,1","   4,4","-123,1","-105,0","19",
"2020-12-05  17:35:00,000","  1580800000","-112,1","   3,0","-117,1","-105,7","19",
"2020-12-05  17:35:00,000","  1580900000","-112,9","   4,6","-121,6","-106,1","19",
"2020-12-05  17:35:00,000","  1581000000","-113,1","   5,3","-126,5","-106,7","19",
"2020-12-05  17:35:00,000","  1581100000","-113,5","   6,5","-135,7","-105,2","19",
"2020-12-05  17:35:00,000","  1581200000","-112,7","   6,0","-126,4","-106,0","19",
"2020-12-05  17:35:00,000","  1581300000","-113,2","   5,8","-123,8","-105,5","19",
"2020-12-05  17:35:00,000","  1581400000","-113,5","   6,3","-131,6","-105,0","19",
"2020-12-05  17:35:00,000","  1581500000","-112,9","   5,3","-124,4","-104,3","19",
"2020-12-05  17:35:00,000","  1581600000","-113,5","   6,2","-124,8","-104,8","19",
"2020-12-05  17:35:00,000","  1581700000","-113,3","   5,9","-127,9","-104,9","19",
"2020-12-05  17:35:00,000","  1581800000","-113,6","   5,5","-123,2","-105,9","19",
"2020-12-05  17:35:00,000","  1581900000","-115,1","   5,1","-126,4","-107,7","19",
"2020-12-05  17:35:00,000","  1582000000","-114,1","   5,0","-124,0","-107,2","19",
"2020-12-05  17:35:00,000","  1582100000","-112,8","   3,9","-122,9","-108,3","19",
"2020-12-05  17:35:00,000","  1582200000","-112,5","   2,7","-117,7","-108,5","19",
"2020-12-05  17:35:00,000","  1582300000","-114,0","   5,1","-124,6","-106,7","19",
"2020-12-05  17:35:00,000","  1582400000","-114,1","   6,1","-133,9","-105,3","19",
"2020-12-05  17:35:00,000","  1582500000","-113,1","   4,8","-123,2","-104,9","19",
"2020-12-05  17:35:00,000","  1582600000","-113,1","   4,0","-123,1","-108,1","19",
"2020-12-05  17:35:00,000","  1582700000","-115,9","   6,1","-130,2","-105,2","19",
"2020-12-05  17:35:00,000","  1582800000","-115,0","   5,6","-125,0","-105,6","19",
"2020-12-05  17:35:00,000","  1582900000","-113,7","   4,9","-125,1","-106,7","19",
"2020-12-05  17:35:00,000","  1583000000","-114,2","   5,0","-126,6","-107,7","19",
"2020-12-05  17:35:00,000","  1583100000","-114,5","   5,1","-126,6","-105,8","19",
"2020-12-05  17:35:00,000","  1583200000","-113,5","   3,6","-121,3","-107,4","19",
"2020-12-05  17:35:00,000","  1583300000","-114,4","   4,8","-126,0","-107,7","19",
"2020-12-05  17:35:00,000","  1583400000","-115,0","   5,0","-127,2","-108,9","19",
"2020-12-05  17:35:00,000","  1583500000","-118,2","   7,3","-134,1","-108,1","19",
"2020-12-05  17:35:00,000","  1583600000","-115,7","   5,4","-127,9","-108,7","19",
"2020-12-05  17:35:00,000","  1583700000","-113,7","   5,4","-126,4","-107,4","19",
"2020-12-05  17:35:00,000","  1583800000","-112,0","   4,9","-124,1","-105,7","19",
"2020-12-05  17:35:00,000","  1583900000","-113,6","   6,2","-125,3","-104,4","19",
"2020-12-05  17:35:00,000","  1584000000","-116,6","   7,1","-131,0","-103,4","19",
"2020-12-05  17:35:00,000","  1584100000","-115,5","   6,6","-134,5","-106,7","19",
"2020-12-05  17:35:00,000","  1584200000","-113,8","   5,4","-125,6","-108,7","19",
"2020-12-05  17:35:00,000","  1584300000","-113,0","   5,9","-131,0","-106,8","19",
"2020-12-05  17:35:00,000","  1584400000","-112,4","   5,0","-121,2","-104,9","19",
"2020-12-05  17:35:00,000","  1584500000","-114,0","   6,2","-132,8","-104,6","19",
"2020-12-05  17:35:00,000","  1584600000","-114,0","   6,1","-126,0","-104,2","19",
"2020-12-05  17:35:00,000","  1584700000","-113,4","   4,6","-123,1","-106,1","19",
"2020-12-05  17:35:00,000","  1584800000","-114,0","   3,9","-122,4","-108,6","19",
"2020-12-05  17:35:00,000","  1584900000","-113,2","   3,9","-123,6","-107,0","19",
"2020-12-05  17:35:00,000","  1585000000","-112,4","   4,5","-122,4","-104,3","19",
"2020-12-05  17:35:00,000","  1585100000","-111,5","   4,1","-119,7","-104,0","19",
"2020-12-05  17:35:00,000","  1585200000","-112,6","   4,4","-119,7","-106,9","19",
"2020-12-05  17:35:00,000","  1585300000","-113,8","   4,8","-125,5","-107,3","19",
"2020-12-05  17:35:00,000","  1585400000","-114,7","   5,0","-124,8","-107,1","19",
"2020-12-05  17:35:00,000","  1585500000","-112,4","   3,6","-120,0","-106,8","19",
"2020-12-05  17:35:00,000","  1585600000","-113,0","   6,3","-127,8","-104,3","19",
"2020-12-05  17:35:00,000","  1585700000","-113,3","   5,9","-124,9","-104,7","19",
"2020-12-05  17:35:00,000","  1585800000","-115,4","   7,0","-131,7","-106,2","19",
"2020-12-05  17:35:00,000","  1585900000","-116,9","   9,3","-145,5","-105,9","19",
"2020-12-05  17:35:00,000","  1586000000","-113,7","   6,9","-135,4","-106,7","19",
"2020-12-05  17:35:00,000","  1586100000","-112,3","   4,7","-123,0","-105,0","19",
"2020-12-05  17:35:00,000","  1586200000","-113,1","   5,3","-126,4","-104,7","19",
"2020-12-05  17:35:00,000","  1586300000","-113,8","   5,2","-128,2","-104,4","19",
"2020-12-05  17:35:00,000","  1586400000","-113,3","   4,1","-120,2","-104,8","19",
"2020-12-05  17:35:00,000","  1586500000","-117,3","   7,1","-138,1","-108,2","19",
"2020-12-05  17:35:00,000","  1586600000","-115,7","   6,4","-129,9","-108,9","19",
"2020-12-05  17:35:00,000","  1586700000","-114,1","   5,1","-125,3","-105,7","19",
"2020-12-05  17:35:00,000","  1586800000","-114,3","   5,9","-130,4","-104,8","19",
"2020-12-05  17:35:00,000","  1586900000","-112,6","   3,1","-118,3","-106,9","19",
"2020-12-05  17:35:00,000","  1587000000","-112,3","   4,7","-121,9","-107,0","19",
"2020-12-05  17:35:00,000","  1587100000","-112,6","   4,2","-122,7","-106,2","19",
"2020-12-05  17:35:00,000","  1587200000","-112,8","   4,6","-122,7","-104,4","19",
"2020-12-05  17:35:00,000","  1587300000","-113,4","   5,7","-127,4","-104,3","19",
"2020-12-05  17:35:00,000","  1587400000","-113,4","   4,8","-123,8","-105,2","19",
"2020-12-05  17:35:00,000","  1587500000","-114,6","   4,7","-123,7","-108,9","19",
"2020-12-05  17:35:00,000","  1587600000","-114,5","   3,5","-119,7","-107,9","19",
"2020-12-05  17:35:00,000","  1587700000","-116,5","   5,0","-124,2","-107,8","19",
"2020-12-05  17:35:00,000","  1587800000","-114,4","   4,6","-122,5","-107,0","19",
"2020-12-05  17:35:00,000","  1587900000","-113,1","   5,0","-124,6","-107,4","19",
"2020-12-05  17:35:00,000","  1588000000","-113,6","   3,9","-120,6","-107,4","19",
"2020-12-05  17:35:00,000","  1588100000","-114,3","   7,0","-140,4","-108,0","19",
"2020-12-05  17:35:00,000","  1588200000","-112,0","   4,2","-122,7","-104,1","19",
"2020-12-05  17:35:00,000","  1588300000","-112,9","   5,7","-130,6","-103,9","19",
"2020-12-05  17:35:00,000","  1588400000","-112,7","   3,6","-118,7","-104,4","19",
"2020-12-05  17:35:00,000","  1588500000","-113,8","   6,7","-128,0","-105,5","19",
"2020-12-05  17:35:00,000","  1588600000","-113,2","   5,5","-126,8","-106,0","19",
"2020-12-05  17:35:00,000","  1588700000","-113,7","   4,8","-124,3","-106,1","19",
"2020-12-05  17:35:00,000","  1588800000","-111,5","   4,5","-123,7","-104,8","19",
"2020-12-05  17:35:00,000","  1588900000","-111,1","   4,0","-121,2","-105,6","19",
"2020-12-05  17:35:00,000","  1589000000","-111,9","   5,9","-132,9","-106,5","19",
"2020-12-05  17:35:00,000","  1589100000","-112,9","   5,2","-124,4","-106,0","19",
"2020-12-05  17:35:00,000","  1589200000","-114,0","   6,8","-131,0","-105,5","19",
"2020-12-05  17:35:00,000","  1589300000","-112,1","   4,0","-121,6","-105,3","19",
"2020-12-05  17:35:00,000","  1589400000","-112,1","   5,1","-124,4","-105,1","19",
"2020-12-05  17:35:00,000","  1589500000","-112,6","   5,0","-121,1","-104,9","19",
"2020-12-05  17:35:00,000","  1589600000","-113,3","   5,4","-127,9","-105,9","19",
"2020-12-05  17:35:00,000","  1589700000","-113,7","   5,1","-123,8","-105,9","19",
"2020-12-05  17:35:00,000","  1589800000","-112,9","   5,5","-125,3","-104,0","19",
"2020-12-05  17:35:00,000","  1589900000","-110,5","   3,9","-119,1","-103,7","19",
"2020-12-05  17:35:00,000","  1590000000","-112,2","   6,9","-125,7","-104,1","19",
"2020-12-05  17:35:00,000","  1590100000","-113,9","   5,8","-125,3","-104,1","19",
"2020-12-05  17:35:00,000","  1590200000","-114,0","   6,0","-132,3","-106,2","19",
"2020-12-05  17:35:00,000","  1590300000","-113,7","   4,3","-122,2","-106,3","19",
"2020-12-05  17:35:00,000","  1590400000","-112,4","   5,0","-122,2","-105,2","19",
"2020-12-05  17:35:00,000","  1590500000","-112,5","   4,8","-120,6","-105,1","19",
"2020-12-05  17:35:00,000","  1590600000","-115,4","   7,9","-141,3","-105,7","19",
"2020-12-05  17:35:00,000","  1590700000","-114,6","   4,3","-124,9","-106,4","19",
"2020-12-05  17:35:00,000","  1590800000","-115,6","   4,6","-125,7","-109,3","19",
"2020-12-05  17:35:00,000","  1590900000","-114,1","   5,2","-129,9","-107,4","19",
"2020-12-05  17:35:00,000","  1591000000","-112,4","   3,3","-118,6","-108,4","19",
"2020-12-05  17:35:00,000","  1591100000","-113,1","   5,3","-122,4","-105,9","19",
"2020-12-05  17:35:00,000","  1591200000","-112,4","   4,3","-120,1","-104,5","19",
"2020-12-05  17:35:00,000","  1591300000","-113,3","   5,1","-128,2","-104,7","19",
"2020-12-05  17:35:00,000","  1591400000","-111,7","   3,7","-118,6","-106,4","19",
"2020-12-05  17:35:00,000","  1591500000","-113,1","   5,4","-126,7","-105,3","19",
"2020-12-05  17:35:00,000","  1591600000","-115,4","   8,3","-139,8","-107,4","19",
"2020-12-05  17:35:00,000","  1591700000","-115,1","   6,9","-134,5","-106,4","19",
"2020-12-05  17:35:00,000","  1591800000","-115,2","   5,1","-125,3","-105,5","19",
"2020-12-05  17:35:00,000","  1591900000","-117,1","   5,8","-127,1","-107,0","19",
"2020-12-05  17:35:00,000","  1592000000","-116,2","   7,0","-139,3","-106,4","19",
"2020-12-05  17:35:00,000","  1592100000","-113,0","   3,6","-118,1","-105,0","19",
"2020-12-05  17:35:00,000","  1592200000","-113,9","   5,6","-124,8","-103,2","19",
"2020-12-05  17:35:00,000","  1592300000","-115,5","   7,0","-130,3","-102,7","19",
"2020-12-05  17:35:00,000","  1592400000","-112,5","   5,3","-126,5","-103,8","19",
"2020-12-05  17:35:00,000","  1592500000","-111,9","   4,9","-120,7","-103,2","19",
"2020-12-05  17:35:00,000","  1592600000","-112,7","   5,1","-125,1","-104,8","19",
"2020-12-05  17:35:00,000","  1592700000","-114,3","   5,4","-122,7","-103,9","19",
"2020-12-05  17:35:00,000","  1592800000","-115,2","   5,8","-128,5","-104,8","19",
"2020-12-05  17:35:00,000","  1592900000","-114,9","   7,3","-135,0","-103,7","19",
"2020-12-05  17:35:00,000","  1593000000","-110,8","   3,6","-118,3","-103,9","19",
"2020-12-05  17:35:00,000","  1593100000","-111,5","   3,7","-118,4","-106,1","19",
"2020-12-05  17:35:00,000","  1593200000","-113,4","   4,6","-122,1","-103,6","19",
"2020-12-05  17:35:00,000","  1593300000","-115,0","   6,1","-126,3","-103,3","19",
"2020-12-05  17:35:00,000","  1593400000","-114,4","   5,2","-127,1","-106,7","19",
"2020-12-05  17:35:00,000","  1593500000","-115,0","   8,3","-140,9","-106,9","19",
"2020-12-05  17:35:00,000","  1593600000","-112,6","   4,3","-123,0","-104,0","19",
"2020-12-05  17:35:00,000","  1593700000","-113,2","   6,3","-128,6","-105,6","19",
"2020-12-05  17:35:00,000","  1593800000","-113,1","   5,0","-125,4","-105,2","19",
"2020-12-05  17:35:00,000","  1593900000","-114,7","   4,4","-124,3","-106,8","19",
"2020-12-05  17:35:00,000","  1594000000","-112,0","   3,9","-119,7","-105,7","19",
"2020-12-05  17:35:00,000","  1594100000","-112,0","   5,0","-126,3","-106,6","19",
"2020-12-05  17:35:00,000","  1594200000","-116,4","   6,3","-130,5","-104,6","19",
"2020-12-05  17:35:00,000","  1594300000","-114,5","   4,8","-127,7","-106,5","19",
"2020-12-05  17:35:00,000","  1594400000","-112,0","   4,8","-122,1","-105,5","19",
"2020-12-05  17:35:00,000","  1594500000","-112,9","   6,7","-129,8","-104,4","19",
"2020-12-05  17:35:00,000","  1594600000","-111,2","   5,0","-122,5","-105,3","19",
"2020-12-05  17:35:00,000","  1594700000","-111,3","   6,8","-133,8","-104,5","19",
"2020-12-05  17:35:00,000","  1594800000","-112,0","   5,1","-126,3","-105,9","19",
"2020-12-05  17:35:00,000","  1594900000","-111,9","   4,1","-119,7","-105,3","19",
"2020-12-05  17:35:00,000","  1595000000","-111,5","   4,2","-119,0","-105,6","19",
"2020-12-05  17:35:00,000","  1595100000","-111,8","   4,5","-120,2","-105,5","19",
"2020-12-05  17:35:00,000","  1595200000","-112,5","   4,2","-119,2","-106,3","19",
"2020-12-05  17:35:00,000","  1595300000","-112,5","   5,8","-126,4","-106,5","19",
"2020-12-05  17:35:00,000","  1595400000","-112,0","   5,1","-122,4","-103,8","19",
"2020-12-05  17:35:00,000","  1595500000","-113,7","   6,6","-126,8","-103,1","19",
"2020-12-05  17:35:00,000","  1595600000","-112,1","   5,2","-120,4","-103,4","19",
"2020-12-05  17:35:00,000","  1595700000","-113,4","   6,3","-125,5","-103,4","19",
"2020-12-05  17:35:00,000","  1595800000","-114,9","   7,0","-128,7","-104,4","19",
"2020-12-05  17:35:00,000","  1595900000","-113,7","   5,5","-123,1","-104,1","19",
