"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  15:19:00,000","    66000000"," -90,6","   5,7","-105,1"," -82,2","34",
"17/12/2020  15:19:00,000","    67000000"," -91,0","   5,7","-104,3"," -79,9","34",
"17/12/2020  15:19:00,000","    68000000"," -92,1","   6,3","-106,2"," -77,8","34",
"17/12/2020  15:19:00,000","    69000000"," -90,4","   5,7","-103,2"," -78,3","34",
"17/12/2020  15:19:00,000","    70000000"," -89,9","   4,6"," -98,8"," -77,8","34",
"17/12/2020  15:19:00,000","    71000000"," -90,9","   5,6","-105,3"," -77,3","34",
"17/12/2020  15:19:00,000","    72000000"," -91,1","   4,6","-102,5"," -78,5","34",
"17/12/2020  15:19:00,000","    73000000"," -93,2","   5,3","-103,5"," -83,7","34",
"17/12/2020  15:19:00,000","    74000000"," -92,6","   5,0","-101,7"," -82,7","34",
"17/12/2020  15:19:00,000","    75000000"," -93,1","   4,6","-101,2"," -85,2","34",
"17/12/2020  15:19:00,000","    76000000"," -93,5","   4,8","-104,9"," -85,5","34",
"17/12/2020  15:19:00,000","    77000000"," -92,2","   4,7","-103,4"," -84,9","34",
"17/12/2020  15:19:00,000","    78000000"," -92,4","   5,8","-112,6"," -83,7","34",
"17/12/2020  15:19:00,000","    79000000"," -91,6","   4,2","-104,3"," -85,5","34",
"17/12/2020  15:19:00,000","    80000000"," -92,9","   6,7","-112,1"," -85,3","34",
"17/12/2020  15:19:00,000","    81000000"," -91,7","   5,5","-108,1"," -83,5","34",
"17/12/2020  15:19:00,000","    82000000"," -91,7","   5,6","-106,3"," -82,4","34",
"17/12/2020  15:19:00,000","    83000000"," -92,6","   5,9","-107,0"," -84,8","34",
"17/12/2020  15:19:00,000","    84000000"," -91,9","   5,7","-113,2"," -83,9","34",
"17/12/2020  15:19:00,000","    85000000"," -90,7","   4,4","-104,3"," -83,8","34",
"17/12/2020  15:19:00,000","    86000000"," -90,2","   4,5","-101,3"," -83,7","34",
"17/12/2020  15:19:00,000","    87000000"," -84,0","   5,1","-100,7"," -77,5","34",
"17/12/2020  15:19:00,000","    88000000"," -76,7","   4,5"," -94,1"," -72,4","34",
"17/12/2020  15:20:00,000","    54000000"," -92,3","   5,9","-104,5"," -79,9","34",
"17/12/2020  15:20:00,000","    55000000"," -92,1","   7,0","-113,1"," -78,7","34",
"17/12/2020  15:20:00,000","    56000000"," -91,4","   5,3","-102,7"," -78,7","34",
"17/12/2020  15:20:00,000","    57000000"," -92,5","   6,8","-110,2"," -78,7","34",
"17/12/2020  15:20:00,000","    58000000"," -92,6","   6,2","-108,0"," -79,7","34",
"17/12/2020  15:20:00,000","    59000000"," -92,6","   5,8","-104,0"," -82,8","34",
"17/12/2020  15:20:00,000","    60000000"," -91,4","   4,6","-102,9"," -83,8","34",
"17/12/2020  15:20:00,000","    61000000"," -91,7","   5,9","-109,2"," -82,3","34",
"17/12/2020  15:20:00,000","    62000000"," -91,2","   5,4","-111,5"," -82,8","34",
"17/12/2020  15:20:00,000","    63000000"," -90,7","   5,3","-100,4"," -80,3","34",
"17/12/2020  15:20:00,000","    64000000"," -90,3","   5,6","-103,3"," -79,3","34",
"17/12/2020  15:20:00,000","    65000000"," -90,4","   5,9","-108,6"," -79,2","34",
"17/12/2020  15:20:00,000","    66000000"," -90,3","   5,4","-103,7"," -82,4","34",
"17/12/2020  15:20:00,000","    67000000"," -90,7","   5,7","-106,8"," -82,2","34",
"17/12/2020  15:20:00,000","    68000000"," -90,8","   4,9","-106,0"," -82,9","34",
"17/12/2020  15:20:00,000","    69000000"," -91,1","   5,1","-101,1"," -82,0","34",
"17/12/2020  15:20:00,000","    70000000"," -90,8","   5,9","-104,1"," -80,6","34",
"17/12/2020  15:20:00,000","    71000000"," -90,2","   5,7","-104,7"," -82,3","34",
"17/12/2020  15:20:00,000","    72000000"," -90,8","   5,7","-107,1"," -82,5","34",
"17/12/2020  15:20:00,000","    73000000"," -95,1","   4,9","-104,6"," -86,0","34",
"17/12/2020  15:20:00,000","    74000000"," -95,1","   6,1","-109,6"," -84,7","34",
"17/12/2020  15:20:00,000","    75000000"," -94,6","   5,7","-115,8"," -87,5","34",
"17/12/2020  15:20:00,000","    76000000"," -94,2","   5,3","-107,4"," -84,5","34",
"17/12/2020  15:20:00,000","    77000000"," -92,8","   4,7","-102,3"," -83,0","34",
"17/12/2020  15:20:00,000","    78000000"," -92,0","   5,1","-110,5"," -83,5","34",
"17/12/2020  15:20:00,000","    79000000"," -92,2","   5,1","-105,0"," -81,5","34",
"17/12/2020  15:20:00,000","    80000000"," -90,6","   5,6","-114,0"," -83,0","34",
"17/12/2020  15:20:00,000","    81000000"," -91,3","   5,9","-105,7"," -81,7","34",
"17/12/2020  15:20:00,000","    82000000"," -90,9","   5,7","-104,3"," -80,6","34",
"17/12/2020  15:20:00,000","    83000000"," -91,9","   6,5","-107,7"," -81,0","34",
"17/12/2020  15:20:00,000","    84000000"," -91,6","   6,0","-111,2"," -81,1","34",
"17/12/2020  15:20:00,000","    85000000"," -90,9","   4,7","-102,7"," -83,9","34",
"17/12/2020  15:20:00,000","    86000000"," -91,6","   4,8","-101,7"," -83,9","34",
"17/12/2020  15:20:00,000","    87000000"," -83,2","   2,5"," -88,8"," -76,8","34",
"17/12/2020  15:20:00,000","    88000000"," -77,6","   4,8"," -94,5"," -71,5","34",
"17/12/2020  15:21:00,000","    54000000"," -93,3","   4,9","-104,4"," -83,2","35",
"17/12/2020  15:21:00,000","    55000000"," -94,5","   6,1","-106,3"," -80,4","35",
"17/12/2020  15:21:00,000","    56000000"," -93,6","   4,9","-104,1"," -81,2","35",
"17/12/2020  15:21:00,000","    57000000"," -93,0","   5,3","-109,8"," -84,3","35",
"17/12/2020  15:21:00,000","    58000000"," -92,2","   5,6","-109,7"," -82,1","35",
"17/12/2020  15:21:00,000","    59000000"," -93,4","   6,9","-114,3"," -83,4","35",
"17/12/2020  15:21:00,000","    60000000"," -92,6","   6,4","-111,9"," -81,1","35",
"17/12/2020  15:21:00,000","    61000000"," -92,7","   6,5","-111,2"," -79,9","35",
"17/12/2020  15:21:00,000","    62000000"," -92,2","   6,3","-112,9"," -79,8","35",
"17/12/2020  15:21:00,000","    63000000"," -91,3","   6,3","-109,7"," -81,5","35",
"17/12/2020  15:21:00,000","    64000000"," -90,5","   5,5","-101,7"," -80,1","35",
"17/12/2020  15:21:00,000","    65000000"," -90,3","   4,9","-100,2"," -79,0","35",
"17/12/2020  15:21:00,000","    66000000"," -90,7","   5,9","-104,6"," -78,5","35",
"17/12/2020  15:21:00,000","    67000000"," -89,6","   5,5","-100,4"," -78,2","35",
"17/12/2020  15:21:00,000","    68000000"," -89,6","   5,5","-105,3"," -80,3","35",
"17/12/2020  15:21:00,000","    69000000"," -90,1","   4,8","-100,3"," -80,1","35",
"17/12/2020  15:21:00,000","    70000000"," -91,3","   7,9","-122,9"," -79,7","35",
"17/12/2020  15:21:00,000","    71000000"," -92,1","   5,7","-109,8"," -81,1","35",
"17/12/2020  15:21:00,000","    72000000"," -92,3","   5,3","-105,9"," -80,4","35",
"17/12/2020  15:21:00,000","    73000000"," -96,2","   6,6","-110,7"," -81,1","35",
"17/12/2020  15:21:00,000","    74000000"," -94,4","   6,0","-110,4"," -80,3","35",
"17/12/2020  15:21:00,000","    75000000"," -92,7","   4,8","-101,5"," -83,5","35",
"17/12/2020  15:21:00,000","    76000000"," -92,9","   6,1","-107,9"," -84,5","35",
"17/12/2020  15:21:00,000","    77000000"," -92,3","   4,3","-103,4"," -85,5","35",
"17/12/2020  15:21:00,000","    78000000"," -92,2","   5,8","-108,5"," -82,7","35",
"17/12/2020  15:21:00,000","    79000000"," -91,7","   5,6","-108,5"," -82,7","35",
"17/12/2020  15:21:00,000","    80000000"," -92,4","   4,9","-107,7"," -84,2","35",
"17/12/2020  15:21:00,000","    81000000"," -92,7","   5,1","-103,2"," -85,9","35",
"17/12/2020  15:21:00,000","    82000000"," -92,4","   5,5","-110,7"," -84,7","35",
"17/12/2020  15:21:00,000","    83000000"," -91,4","   5,0","-102,1"," -82,9","35",
"17/12/2020  15:21:00,000","    84000000"," -92,8","   6,9","-108,3"," -83,9","35",
"17/12/2020  15:21:00,000","    85000000"," -91,2","   4,9","-102,7"," -81,5","35",
"17/12/2020  15:21:00,000","    86000000"," -90,8","   3,8"," -99,0"," -83,1","35",
"17/12/2020  15:21:00,000","    87000000"," -84,4","   5,1"," -99,0"," -76,8","35",
"17/12/2020  15:21:00,000","    88000000"," -77,8","   4,9"," -94,7"," -70,9","35",
"17/12/2020  15:22:00,000","    54000000"," -92,6","   7,7","-121,7"," -79,8","35",
"17/12/2020  15:22:00,000","    55000000"," -93,0","   6,1","-109,5"," -79,4","35",
"17/12/2020  15:22:00,000","    56000000"," -92,7","   5,9","-106,1"," -82,9","35",
"17/12/2020  15:22:00,000","    57000000"," -91,7","   5,2","-106,7"," -82,8","35",
"17/12/2020  15:22:00,000","    58000000"," -92,2","   4,8","-100,7"," -80,5","35",
"17/12/2020  15:22:00,000","    59000000"," -92,9","   8,1","-120,2"," -80,7","35",
"17/12/2020  15:22:00,000","    60000000"," -91,8","   7,4","-114,6"," -81,4","35",
"17/12/2020  15:22:00,000","    61000000"," -91,6","   6,4","-108,4"," -81,3","35",
"17/12/2020  15:22:00,000","    62000000"," -90,7","   5,5","-102,8"," -82,7","35",
"17/12/2020  15:22:00,000","    63000000"," -90,4","   4,7","-100,4"," -82,6","35",
"17/12/2020  15:22:00,000","    64000000"," -90,4","   5,3","-103,6"," -82,8","35",
"17/12/2020  15:22:00,000","    65000000"," -90,3","   6,0","-107,4"," -81,0","35",
"17/12/2020  15:22:00,000","    66000000"," -90,7","   7,0","-106,0"," -79,1","35",
"17/12/2020  15:22:00,000","    67000000"," -90,5","   6,3","-110,1"," -79,0","35",
"17/12/2020  15:22:00,000","    68000000"," -91,7","   5,3","-101,5"," -79,9","35",
"17/12/2020  15:22:00,000","    69000000"," -92,6","   7,1","-113,1"," -81,1","35",
"17/12/2020  15:22:00,000","    70000000"," -91,5","   5,7","-105,0"," -83,6","35",
"17/12/2020  15:22:00,000","    71000000"," -91,3","   5,1","-100,8"," -83,2","35",
"17/12/2020  15:22:00,000","    72000000"," -93,8","   6,2","-112,4"," -86,3","35",
"17/12/2020  15:22:00,000","    73000000"," -95,2","   7,0","-112,8"," -81,9","35",
"17/12/2020  15:22:00,000","    74000000"," -94,2","   7,6","-116,3"," -81,0","35",
"17/12/2020  15:22:00,000","    75000000"," -93,2","   6,9","-111,9"," -82,4","35",
"17/12/2020  15:22:00,000","    76000000"," -93,5","   5,5","-101,5"," -82,9","35",
"17/12/2020  15:22:00,000","    77000000"," -92,9","   6,0","-110,9"," -82,2","35",
"17/12/2020  15:22:00,000","    78000000"," -92,0","   5,7","-107,0"," -82,4","35",
"17/12/2020  15:22:00,000","    79000000"," -91,3","   5,0","-101,2"," -83,8","35",
"17/12/2020  15:22:00,000","    80000000"," -90,8","   4,1","-105,6"," -84,5","35",
"17/12/2020  15:22:00,000","    81000000"," -91,8","   5,0","-110,2"," -85,1","35",
"17/12/2020  15:22:00,000","    82000000"," -92,0","   5,7","-105,8"," -82,3","35",
"17/12/2020  15:22:00,000","    83000000"," -92,8","   7,5","-113,4"," -82,9","35",
"17/12/2020  15:22:00,000","    84000000"," -92,6","   5,8","-107,1"," -82,0","35",
"17/12/2020  15:22:00,000","    85000000"," -91,3","   5,5","-108,1"," -81,5","35",
"17/12/2020  15:22:00,000","    86000000"," -89,9","   4,0"," -98,7"," -82,2","35",
"17/12/2020  15:22:00,000","    87000000"," -84,2","   4,1"," -97,5"," -77,9","35",
"17/12/2020  15:22:00,000","    88000000"," -76,3","   2,8"," -81,5"," -71,7","35",
"17/12/2020  15:23:00,000","    54000000"," -92,6","   4,7","-102,8"," -84,9","34",
"17/12/2020  15:23:00,000","    55000000"," -94,4","   5,2","-109,4"," -86,2","34",
"17/12/2020  15:23:00,000","    56000000"," -93,3","   5,2","-105,3"," -84,1","34",
"17/12/2020  15:23:00,000","    57000000"," -91,6","   5,2","-107,4"," -84,9","34",
"17/12/2020  15:23:00,000","    58000000"," -92,6","   5,4","-108,9"," -84,5","34",
"17/12/2020  15:23:00,000","    59000000"," -92,5","   5,7","-103,9"," -82,6","34",
"17/12/2020  15:23:00,000","    60000000"," -92,1","   6,0","-107,2"," -80,9","34",
"17/12/2020  15:23:00,000","    61000000"," -90,9","   4,4","-101,2"," -82,3","34",
"17/12/2020  15:23:00,000","    62000000"," -91,8","   5,4","-105,8"," -83,7","34",
"17/12/2020  15:23:00,000","    63000000"," -91,8","   4,6","-103,3"," -83,3","34",
"17/12/2020  15:23:00,000","    64000000"," -91,8","   5,4","-101,3"," -83,0","34",
"17/12/2020  15:23:00,000","    65000000"," -91,8","   7,1","-114,5"," -81,6","34",
"17/12/2020  15:23:00,000","    66000000"," -92,1","   5,6","-105,4"," -84,4","34",
"17/12/2020  15:23:00,000","    67000000"," -92,2","   4,5","-104,5"," -83,2","34",
"17/12/2020  15:23:00,000","    68000000"," -90,5","   4,1","-102,0"," -82,0","34",
"17/12/2020  15:23:00,000","    69000000"," -90,9","   4,1","-102,3"," -83,0","34",
"17/12/2020  15:23:00,000","    70000000"," -92,7","   4,9","-101,9"," -82,5","34",
"17/12/2020  15:23:00,000","    71000000"," -92,0","   5,4","-106,6"," -81,6","34",
"17/12/2020  15:23:00,000","    72000000"," -95,5","  11,6","-132,1"," -84,0","34",
"17/12/2020  15:23:00,000","    73000000"," -92,7","   4,7","-101,1"," -85,5","34",
"17/12/2020  15:23:00,000","    74000000"," -91,5","   5,0","-103,9"," -83,3","34",
"17/12/2020  15:23:00,000","    75000000"," -91,0","   5,4","-110,3"," -82,3","34",
"17/12/2020  15:23:00,000","    76000000"," -91,3","   4,9","-104,3"," -81,2","34",
"17/12/2020  15:23:00,000","    77000000"," -92,1","   7,4","-113,6"," -82,4","34",
"17/12/2020  15:23:00,000","    78000000"," -92,1","   7,4","-120,6"," -81,9","34",
"17/12/2020  15:23:00,000","    79000000"," -91,7","   4,6","-102,9"," -86,3","34",
"17/12/2020  15:23:00,000","    80000000"," -92,6","   5,9","-109,5"," -85,6","34",
"17/12/2020  15:23:00,000","    81000000"," -91,9","   6,5","-114,7"," -82,2","34",
"17/12/2020  15:23:00,000","    82000000"," -89,9","   4,4","-100,0"," -82,0","34",
"17/12/2020  15:23:00,000","    83000000"," -90,8","   5,0","-105,6"," -81,5","34",
"17/12/2020  15:23:00,000","    84000000"," -91,5","   5,3","-108,3"," -82,7","34",
"17/12/2020  15:23:00,000","    85000000"," -91,0","   4,5"," -98,5"," -80,6","34",
"17/12/2020  15:23:00,000","    86000000"," -90,9","   4,8","-103,2"," -83,2","34",
"17/12/2020  15:23:00,000","    87000000"," -84,4","   5,3","-102,5"," -79,1","34",
"17/12/2020  15:23:00,000","    88000000"," -77,3","   3,9"," -87,0"," -72,7","34",
"17/12/2020  15:24:00,000","    54000000"," -92,2","   4,0","-102,3"," -85,4","35",
"17/12/2020  15:24:00,000","    55000000"," -92,6","   6,7","-120,0"," -84,4","35",
"17/12/2020  15:24:00,000","    56000000"," -92,0","   6,4","-116,4"," -82,3","35",
"17/12/2020  15:24:00,000","    57000000"," -92,0","   5,6","-107,4"," -83,2","35",
"17/12/2020  15:24:00,000","    58000000"," -93,5","   6,0","-117,0"," -86,4","35",
"17/12/2020  15:24:00,000","    59000000"," -92,7","   5,2","-105,1"," -84,1","35",
"17/12/2020  15:24:00,000","    60000000"," -92,0","   6,6","-109,6"," -83,1","35",
"17/12/2020  15:24:00,000","    61000000"," -92,0","   4,9","-103,2"," -82,2","35",
"17/12/2020  15:24:00,000","    62000000"," -92,8","   6,9","-115,0"," -81,8","35",
"17/12/2020  15:24:00,000","    63000000"," -91,3","   4,8","-100,0"," -82,3","35",
"17/12/2020  15:24:00,000","    64000000"," -93,1","   6,6","-114,6"," -83,1","35",
"17/12/2020  15:24:00,000","    65000000"," -92,8","   6,1","-109,2"," -84,0","35",
"17/12/2020  15:24:00,000","    66000000"," -91,7","   5,6","-105,8"," -82,9","35",
"17/12/2020  15:24:00,000","    67000000"," -92,3","   5,7","-104,1"," -83,4","35",
"17/12/2020  15:24:00,000","    68000000"," -92,5","   5,3","-108,2"," -82,7","35",
"17/12/2020  15:24:00,000","    69000000"," -92,5","   6,1","-110,6"," -82,7","35",
"17/12/2020  15:24:00,000","    70000000"," -92,2","   5,9","-108,3"," -84,1","35",
"17/12/2020  15:24:00,000","    71000000"," -91,7","   4,6","-107,7"," -84,8","35",
"17/12/2020  15:24:00,000","    72000000"," -90,8","   3,4","-102,8"," -84,5","35",
"17/12/2020  15:24:00,000","    73000000"," -95,4","   6,4","-113,0"," -82,2","35",
"17/12/2020  15:24:00,000","    74000000"," -94,5","   6,8","-113,6"," -81,4","35",
"17/12/2020  15:24:00,000","    75000000"," -92,7","   5,9","-105,3"," -80,4","35",
"17/12/2020  15:24:00,000","    76000000"," -92,7","   6,6","-115,3"," -81,1","35",
"17/12/2020  15:24:00,000","    77000000"," -93,2","   5,7","-104,8"," -84,1","35",
"17/12/2020  15:24:00,000","    78000000"," -93,7","   5,6","-107,7"," -83,3","35",
"17/12/2020  15:24:00,000","    79000000"," -93,9","   6,4","-112,3"," -84,8","35",
"17/12/2020  15:24:00,000","    80000000"," -93,0","   6,9","-118,0"," -84,0","35",
"17/12/2020  15:24:00,000","    81000000"," -90,8","   5,1","-106,3"," -83,0","35",
"17/12/2020  15:24:00,000","    82000000"," -89,6","   4,5","-103,7"," -82,5","35",
"17/12/2020  15:24:00,000","    83000000"," -89,7","   4,0"," -99,8"," -81,8","35",
"17/12/2020  15:24:00,000","    84000000"," -91,7","   7,0","-115,6"," -82,4","35",
"17/12/2020  15:24:00,000","    85000000"," -92,4","   6,5","-112,7"," -81,7","35",
"17/12/2020  15:24:00,000","    86000000"," -92,8","   5,9","-104,8"," -83,6","35",
"17/12/2020  15:24:00,000","    87000000"," -84,8","   2,8"," -91,8"," -79,8","35",
"17/12/2020  15:24:00,000","    88000000"," -78,1","   4,1"," -91,4"," -73,2","35",
"17/12/2020  15:25:00,000","    54000000"," -92,7","   6,5","-115,0"," -83,7","34",
"17/12/2020  15:25:00,000","    55000000"," -92,6","   5,7","-108,5"," -81,1","34",
"17/12/2020  15:25:00,000","    56000000"," -92,2","   5,5","-104,2"," -79,2","34",
"17/12/2020  15:25:00,000","    57000000"," -90,7","   4,7","-101,4"," -79,9","34",
"17/12/2020  15:25:00,000","    58000000"," -91,8","   6,3","-106,9"," -82,4","34",
"17/12/2020  15:25:00,000","    59000000"," -93,8","   5,3","-109,6"," -84,1","34",
"17/12/2020  15:25:00,000","    60000000"," -93,1","   5,5","-105,0"," -84,4","34",
"17/12/2020  15:25:00,000","    61000000"," -90,8","   5,9","-104,0"," -82,9","34",
"17/12/2020  15:25:00,000","    62000000"," -91,7","   7,3","-115,1"," -82,3","34",
"17/12/2020  15:25:00,000","    63000000"," -90,5","   5,1","-109,7"," -84,0","34",
"17/12/2020  15:25:00,000","    64000000"," -90,4","   5,2","-105,5"," -82,7","34",
"17/12/2020  15:25:00,000","    65000000"," -91,9","   6,1","-108,0"," -79,7","34",
"17/12/2020  15:25:00,000","    66000000"," -91,3","   5,6","-103,4"," -80,6","34",
"17/12/2020  15:25:00,000","    67000000"," -91,9","   4,8","-101,0"," -84,0","34",
"17/12/2020  15:25:00,000","    68000000"," -92,6","   4,9","-101,7"," -83,1","34",
"17/12/2020  15:25:00,000","    69000000"," -92,9","  10,3","-139,7"," -80,4","34",
"17/12/2020  15:25:00,000","    70000000"," -91,8","   6,8","-114,8"," -78,0","34",
"17/12/2020  15:25:00,000","    71000000"," -93,4","   7,0","-109,1"," -81,0","34",
"17/12/2020  15:25:00,000","    72000000"," -92,6","   6,0","-108,8"," -82,0","34",
"17/12/2020  15:25:00,000","    73000000"," -92,6","   4,6","-103,9"," -83,2","34",
"17/12/2020  15:25:00,000","    74000000"," -92,3","   4,3","-102,9"," -83,6","34",
"17/12/2020  15:25:00,000","    75000000"," -91,5","   5,0","-102,1"," -81,7","34",
"17/12/2020  15:25:00,000","    76000000"," -91,1","   5,6","-107,3"," -81,8","34",
"17/12/2020  15:25:00,000","    77000000"," -91,7","   6,2","-115,5"," -84,0","34",
"17/12/2020  15:25:00,000","    78000000"," -92,6","   7,3","-120,5"," -82,5","34",
"17/12/2020  15:25:00,000","    79000000"," -91,8","   5,8","-100,9"," -82,4","34",
"17/12/2020  15:25:00,000","    80000000"," -90,8","   5,6","-111,0"," -81,8","34",
"17/12/2020  15:25:00,000","    81000000"," -90,6","   4,9"," -99,5"," -82,8","34",
"17/12/2020  15:25:00,000","    82000000"," -91,1","   6,0","-108,0"," -83,7","34",
"17/12/2020  15:25:00,000","    83000000"," -91,2","   5,7","-108,4"," -84,6","34",
"17/12/2020  15:25:00,000","    84000000"," -91,6","   4,9","-105,8"," -83,8","34",
"17/12/2020  15:25:00,000","    85000000"," -91,7","   6,3","-107,9"," -83,3","34",
"17/12/2020  15:25:00,000","    86000000"," -90,8","   4,3","-102,9"," -83,0","34",
"17/12/2020  15:25:00,000","    87000000"," -86,2","   4,5"," -98,8"," -80,5","34",
"17/12/2020  15:25:00,000","    88000000"," -79,9","   7,7","-112,8"," -72,5","34",
"17/12/2020  15:26:00,000","    54000000"," -92,1","   6,0","-103,7"," -82,3","35",
"17/12/2020  15:26:00,000","    55000000"," -91,8","   5,6","-105,9"," -79,9","35",
"17/12/2020  15:26:00,000","    56000000"," -94,4","   8,9","-123,1"," -79,2","35",
"17/12/2020  15:26:00,000","    57000000"," -91,6","   5,5","-104,2"," -80,4","35",
"17/12/2020  15:26:00,000","    58000000"," -90,8","   5,4","-105,5"," -83,4","35",
"17/12/2020  15:26:00,000","    59000000"," -92,3","   6,1","-108,1"," -80,6","35",
"17/12/2020  15:26:00,000","    60000000"," -92,6","   6,5","-114,8"," -81,7","35",
"17/12/2020  15:26:00,000","    61000000"," -91,0","   3,7"," -99,9"," -85,3","35",
"17/12/2020  15:26:00,000","    62000000"," -92,1","   6,7","-116,8"," -83,1","35",
"17/12/2020  15:26:00,000","    63000000"," -92,2","   6,4","-105,5"," -83,2","35",
"17/12/2020  15:26:00,000","    64000000"," -91,7","   6,2","-116,7"," -84,1","35",
"17/12/2020  15:26:00,000","    65000000"," -92,0","   5,7","-107,7"," -84,1","35",
"17/12/2020  15:26:00,000","    66000000"," -93,1","   7,0","-113,9"," -81,7","35",
"17/12/2020  15:26:00,000","    67000000"," -91,9","   6,2","-113,8"," -82,5","35",
"17/12/2020  15:26:00,000","    68000000"," -91,7","   4,3","-103,3"," -83,6","35",
"17/12/2020  15:26:00,000","    69000000"," -92,0","   5,6","-106,9"," -82,3","35",
"17/12/2020  15:26:00,000","    70000000"," -91,3","   4,8","-103,0"," -82,1","35",
"17/12/2020  15:26:00,000","    71000000"," -94,4","   6,6","-108,5"," -83,3","35",
"17/12/2020  15:26:00,000","    72000000"," -93,7","   7,0","-122,3"," -82,8","35",
"17/12/2020  15:26:00,000","    73000000"," -93,0","   6,0","-110,9"," -84,8","35",
"17/12/2020  15:26:00,000","    74000000"," -92,0","   5,4","-106,2"," -82,7","35",
"17/12/2020  15:26:00,000","    75000000"," -91,7","   4,6","-104,5"," -82,8","35",
"17/12/2020  15:26:00,000","    76000000"," -91,8","   4,9","-102,8"," -82,3","35",
"17/12/2020  15:26:00,000","    77000000"," -92,2","   4,3","-102,2"," -83,6","35",
"17/12/2020  15:26:00,000","    78000000"," -92,0","   5,0","-105,1"," -83,1","35",
"17/12/2020  15:26:00,000","    79000000"," -92,1","   6,6","-113,8"," -82,5","35",
"17/12/2020  15:26:00,000","    80000000"," -92,0","   6,1","-107,0"," -82,8","35",
"17/12/2020  15:26:00,000","    81000000"," -91,4","   4,3","-104,2"," -84,5","35",
"17/12/2020  15:26:00,000","    82000000"," -91,9","   5,7","-103,9"," -82,3","35",
"17/12/2020  15:26:00,000","    83000000"," -92,1","   5,3","-104,4"," -83,1","35",
"17/12/2020  15:26:00,000","    84000000"," -91,8","   4,9","-103,3"," -83,4","35",
"17/12/2020  15:26:00,000","    85000000"," -90,9","   4,5","-101,2"," -83,6","35",
"17/12/2020  15:26:00,000","    86000000"," -91,3","   5,7","-110,7"," -82,6","35",
"17/12/2020  15:26:00,000","    87000000"," -84,3","   5,6","-106,3"," -78,5","35",
"17/12/2020  15:26:00,000","    88000000"," -77,0","   3,5"," -88,0"," -72,7","35",
"17/12/2020  15:27:00,000","    54000000"," -93,4","   7,1","-117,2"," -80,4","35",
"17/12/2020  15:27:00,000","    55000000"," -93,2","   5,9","-106,6"," -78,8","35",
"17/12/2020  15:27:00,000","    56000000"," -93,4","   7,2","-120,9"," -79,4","35",
"17/12/2020  15:27:00,000","    57000000"," -92,0","   4,7","-106,0"," -83,9","35",
"17/12/2020  15:27:00,000","    58000000"," -92,3","   6,2","-112,9"," -82,8","35",
"17/12/2020  15:27:00,000","    59000000"," -92,3","   6,1","-115,9"," -83,4","35",
"17/12/2020  15:27:00,000","    60000000"," -92,4","   5,3","-103,6"," -82,1","35",
"17/12/2020  15:27:00,000","    61000000"," -93,8","   6,0","-109,8"," -84,3","35",
"17/12/2020  15:27:00,000","    62000000"," -93,8","   7,9","-123,0"," -82,3","35",
"17/12/2020  15:27:00,000","    63000000"," -91,0","   5,7","-105,5"," -82,7","35",
"17/12/2020  15:27:00,000","    64000000"," -91,0","   6,5","-117,4"," -82,9","35",
"17/12/2020  15:27:00,000","    65000000"," -92,8","   6,2","-107,5"," -82,2","35",
"17/12/2020  15:27:00,000","    66000000"," -91,7","   5,3","-108,7"," -81,8","35",
"17/12/2020  15:27:00,000","    67000000"," -90,8","   5,8","-104,6"," -80,5","35",
"17/12/2020  15:27:00,000","    68000000"," -91,3","   6,2","-105,7"," -80,5","35",
"17/12/2020  15:27:00,000","    69000000"," -90,2","   5,3","-103,8"," -82,2","35",
"17/12/2020  15:27:00,000","    70000000"," -90,2","   4,9","-102,8"," -83,6","35",
"17/12/2020  15:27:00,000","    71000000"," -91,1","   6,6","-114,4"," -82,7","35",
"17/12/2020  15:27:00,000","    72000000"," -92,0","   6,2","-106,8"," -83,3","35",
"17/12/2020  15:27:00,000","    73000000"," -93,5","   5,9","-108,0"," -83,8","35",
"17/12/2020  15:27:00,000","    74000000"," -93,0","   5,7","-104,1"," -83,7","35",
"17/12/2020  15:27:00,000","    75000000"," -94,4","   5,6","-106,8"," -85,1","35",
"17/12/2020  15:27:00,000","    76000000"," -94,2","   5,6","-107,3"," -84,3","35",
"17/12/2020  15:27:00,000","    77000000"," -93,5","   5,3","-110,9"," -86,1","35",
"17/12/2020  15:27:00,000","    78000000"," -93,2","   6,0","-110,3"," -84,8","35",
"17/12/2020  15:27:00,000","    79000000"," -93,5","   6,8","-109,6"," -83,8","35",
"17/12/2020  15:27:00,000","    80000000"," -92,5","   5,0","-102,1"," -84,0","35",
"17/12/2020  15:27:00,000","    81000000"," -93,8","   7,3","-116,7"," -84,6","35",
"17/12/2020  15:27:00,000","    82000000"," -91,9","   4,6","-103,3"," -84,3","35",
"17/12/2020  15:27:00,000","    83000000"," -91,0","   4,5","-103,1"," -84,4","35",
"17/12/2020  15:27:00,000","    84000000"," -91,0","   5,3","-104,4"," -82,7","35",
"17/12/2020  15:27:00,000","    85000000"," -90,8","   5,4","-108,8"," -82,5","35",
"17/12/2020  15:27:00,000","    86000000"," -89,7","   5,1","-101,0"," -82,9","35",
"17/12/2020  15:27:00,000","    87000000"," -86,2","   6,6","-103,9"," -78,8","35",
